"user_id","avg_price_by_user"
3571,"690.00"
3572,"394.63"
3573,"396.83"
3574,"276.00"
3575,"279.80"
3576,"231.50"
3577,"226.40"
3578,"335.00"
3579,"229.50"
3580,"203.43"
3581,"395.67"
3582,"243.80"
3583,"474.75"
3584,"291.00"
3585,"280.67"
3586,"163.00"
3587,"594.50"
3588,"452.25"
3589,"146.00"
3590,"319.00"
3591,"346.75"
3592,"305.00"
3593,"308.40"
3595,"319.00"
3596,"503.00"
3597,"315.75"
3598,"419.00"
3599,"604.00"
3600,"429.00"
3601,"718.33"
3602,"334.00"
3603,"348.00"
3604,"216.75"
3605,"367.20"
3606,"323.50"
3607,"169.00"
3608,"158.75"
3609,"260.50"
3610,"464.50"
3611,"395.40"
3612,"393.67"
3613,"476.75"
3614,"303.00"
3615,"293.33"
3616,"357.25"
3617,"356.00"
3618,"532.50"
3619,"247.00"
3620,"381.50"
3621,"261.86"
3622,"399.50"
3623,"238.33"
3624,"317.40"
3625,"384.71"
3626,"443.80"
3627,"120.00"
3628,"383.40"
3629,"231.00"
3630,"350.00"
3631,"556.50"
3632,"198.50"
3633,"322.88"
3634,"339.33"
3635,"429.50"
3636,"348.00"
3637,"476.70"
3638,"533.50"
3639,"649.50"
3640,"978.00"
3641,"318.67"
3642,"175.00"
3643,"345.50"
3644,"781.00"
3645,"316.50"
3646,"383.00"
3647,"512.33"
3648,"120.50"
3649,"228.00"
3650,"426.71"
3651,"828.67"
3652,"359.50"
3653,"414.25"
3654,"317.33"
3655,"394.50"
3656,"435.70"
3657,"473.00"
3658,"349.00"
3659,"276.60"
3660,"419.00"
3661,"285.25"
3662,"320.50"
3663,"308.75"
3664,"264.80"
3665,"647.50"
3666,"378.00"
3667,"284.20"
3668,"226.33"
3669,"439.00"
3670,"131.00"
3671,"408.25"
3672,"428.60"
3673,"536.00"
3674,"320.00"
3675,"164.00"
3676,"470.00"
3677,"282.75"
3678,"311.00"
3679,"401.50"
3680,"150.00"
3681,"355.00"
3682,"260.50"
3683,"353.00"
3684,"415.33"
3685,"243.25"
3686,"824.50"
3687,"425.00"
3688,"251.00"
3689,"407.60"
3690,"430.00"
3691,"364.75"
3692,"272.00"
3693,"281.60"
3694,"465.00"
3695,"352.50"
3697,"540.00"
3698,"246.00"
3699,"110.50"
3700,"331.63"
3701,"689.00"
3702,"537.80"
3703,"321.60"
3704,"481.00"
3705,"171.00"
3706,"203.00"
3707,"253.33"
3708,"473.20"
3709,"573.50"
3710,"383.00"
3711,"186.25"
3712,"443.60"
3713,"341.00"
3714,"373.60"
3715,"434.67"
3716,"688.00"
3717,"386.20"
3718,"549.43"
3719,"532.00"
3720,"498.50"
3721,"501.00"
3722,"366.00"
3723,"389.00"
3724,"360.00"
3725,"425.50"
3726,"233.33"
3727,"838.00"
3728,"741.50"
3729,"597.00"
3730,"287.67"
3731,"340.33"
3732,"496.00"
3733,"417.40"
3734,"620.00"
3735,"445.20"
3736,"344.86"
3737,"425.17"
3738,"356.29"
3739,"543.33"
3740,"273.40"
3741,"221.00"
3742,"283.00"
3743,"271.33"
3744,"261.00"
3745,"373.00"
3746,"355.13"
3748,"345.25"
3749,"399.67"
3750,"25.00"
3751,"247.00"
3752,"389.29"
3753,"368.80"
3754,"567.00"
3755,"489.33"
3756,"318.67"
3757,"216.50"
3758,"515.20"
3759,"314.50"
3760,"259.00"
3761,"333.00"
3762,"177.50"
3763,"436.50"
3764,"339.00"
3765,"383.33"
3766,"521.75"
3767,"270.40"
3768,"377.00"
3769,"632.50"
3770,"434.67"
3771,"235.00"
3772,"521.00"
3773,"380.00"
3774,"607.33"
3775,"215.00"
3776,"265.00"
3777,"296.50"
3778,"454.67"
3779,"618.67"
3780,"205.00"
3781,"575.00"
3783,"312.67"
3784,"289.25"
3785,"460.00"
3786,"200.00"
3787,"384.57"
3788,"355.11"
3789,"504.50"
3790,"678.67"
3791,"404.75"
3792,"460.33"
3793,"366.18"
3794,"494.00"
3795,"451.00"
3796,"946.00"
3797,"600.50"
3798,"309.00"
3799,"327.25"
3800,"245.00"
3801,"361.40"
3802,"408.88"
3803,"259.17"
3804,"355.20"
3805,"374.17"
3806,"519.00"
3807,"281.75"
3808,"386.33"
3809,"294.00"
3810,"360.80"
3811,"588.00"
3812,"493.50"
3813,"421.50"
3814,"493.50"
3815,"343.33"
3816,"267.11"
3817,"165.00"
3818,"424.50"
3819,"211.50"
3820,"487.00"
3821,"529.33"
3822,"267.00"
3823,"371.14"
3824,"209.67"
3825,"612.00"
3826,"431.86"
3827,"244.33"
3828,"693.00"
3829,"296.25"
3830,"286.00"
3831,"357.00"
3832,"390.00"
3833,"285.50"
3834,"802.50"
3835,"431.00"
3836,"445.40"
3837,"346.50"
3838,"421.80"
3839,"343.00"
3840,"416.60"
3841,"474.00"
3842,"259.25"
3843,"365.00"
3844,"190.00"
3845,"510.00"
3846,"379.25"
3847,"333.00"
3848,"377.60"
3849,"544.00"
3850,"288.60"
3851,"371.33"
3852,"294.57"
3853,"494.00"
3854,"467.40"
3855,"382.50"
3856,"405.50"
3857,"277.00"
3858,"187.00"
3859,"416.67"
3860,"333.60"
3861,"601.00"
3862,"397.25"
3863,"415.50"
3864,"111.00"
3865,"482.00"
3866,"382.38"
3867,"305.00"
3868,"317.00"
3869,"460.83"
3870,"427.00"
3871,"463.80"
3872,"309.14"
3873,"248.00"
3874,"593.80"
3875,"246.33"
3876,"337.14"
3877,"243.67"
3878,"496.63"
3879,"194.00"
3880,"516.00"
3881,"320.00"
3882,"291.17"
3883,"865.00"
3884,"316.50"
3885,"146.00"
3886,"327.67"
3887,"291.22"
3888,"250.00"
3889,"368.50"
3890,"673.50"
3891,"311.20"
3892,"360.17"
3893,"390.80"
3894,"467.00"
3895,"343.00"
3896,"145.00"
3897,"359.00"
3898,"454.00"
3899,"444.29"
3900,"526.00"
3901,"131.00"
3902,"341.75"
3903,"777.50"
3904,"370.00"
3905,"526.45"
3906,"348.20"
3907,"291.67"
3908,"274.50"
3909,"401.50"
3910,"469.25"
3911,"514.50"
3912,"262.00"
3913,"493.33"
3914,"439.20"
3915,"394.00"
3916,"300.00"
3917,"456.50"
3918,"421.00"
3919,"375.67"
3920,"556.83"
3921,"393.50"
3922,"319.86"
3923,"667.50"
3924,"375.50"
3925,"274.00"
3926,"472.33"
3927,"372.75"
3928,"499.50"
3929,"130.00"
3930,"448.00"
3931,"237.00"
3932,"349.33"
3933,"245.33"
3934,"694.50"
3935,"470.00"
3936,"200.00"
3937,"372.00"
3938,"403.75"
3939,"545.67"
3940,"328.50"
3941,"326.46"
3942,"321.00"
3943,"432.67"
3944,"160.00"
3945,"245.40"
3946,"411.00"
3947,"614.00"
3948,"377.40"
3949,"357.00"
3950,"116.00"
3951,"408.00"
3952,"455.75"
3953,"716.00"
3954,"450.00"
3955,"309.00"
3956,"380.33"
3957,"390.00"
3958,"375.33"
3959,"438.00"
3960,"399.00"
3961,"375.50"
3962,"526.00"
3963,"342.50"
3964,"745.75"
3965,"324.50"
3966,"148.00"
3967,"372.33"
3968,"475.20"
3969,"251.00"
3970,"398.00"
3971,"711.00"
3972,"584.67"
3973,"227.75"
3974,"278.80"
3975,"176.00"
3976,"302.33"
3977,"374.00"
3978,"193.50"
3979,"212.00"
3980,"178.00"
3981,"273.50"
3982,"440.00"
3983,"300.00"
3984,"352.00"
3985,"623.67"
3986,"324.50"
3987,"565.00"
3988,"486.00"
3989,"339.25"
3990,"358.80"
3991,"328.00"
3992,"420.25"
3993,"235.25"
3994,"299.33"
3995,"330.25"
3996,"276.38"
3997,"456.33"
3998,"266.63"
3999,"313.00"
4000,"501.33"
4001,"496.50"
4002,"148.00"
4003,"320.40"
4004,"136.00"
4005,"266.40"
4006,"456.80"
4007,"614.50"
4008,"362.67"
4009,"452.43"
4010,"282.00"
4011,"942.67"
4012,"289.75"
4013,"459.00"
4014,"591.00"
4015,"289.36"
4016,"1038.50"
4017,"435.40"
4018,"394.17"
4019,"303.00"
4020,"674.50"
4021,"467.00"
4022,"295.33"
4023,"367.33"
4024,"399.50"
4025,"276.50"
4026,"321.00"
4027,"452.25"
4028,"260.00"
4029,"481.50"
4030,"326.50"
4031,"113.00"
4033,"185.50"
4034,"441.75"
4035,"272.33"
4036,"265.33"
4037,"596.50"
4038,"247.00"
4039,"497.50"
4040,"224.50"
4041,"380.00"
4042,"333.40"
4043,"233.00"
4044,"548.00"
4045,"238.50"
4046,"434.77"
4047,"224.50"
4048,"548.00"
4049,"627.80"
4050,"339.20"
4051,"229.80"
4052,"650.20"
4053,"180.00"
4054,"203.00"
4055,"241.00"
4056,"393.60"
4057,"426.75"
4058,"156.00"
4059,"416.00"
4060,"360.50"
4061,"349.50"
4062,"327.00"
4063,"230.00"
4064,"344.00"
4065,"357.33"
4066,"328.60"
4067,"422.00"
4068,"434.00"
4069,"257.00"
4070,"369.11"
4071,"178.00"
4072,"291.56"
4073,"156.00"
4074,"217.33"
4075,"510.00"
4076,"475.50"
4077,"480.00"
4078,"130.00"
4079,"259.00"
4080,"345.29"
4081,"504.33"
4082,"392.00"
4083,"207.80"
4084,"147.33"
4085,"307.67"
4086,"318.00"
4087,"227.00"
4088,"633.33"
4089,"502.40"
4090,"295.33"
4091,"431.22"
4092,"220.00"
4093,"264.71"
4094,"636.40"
4095,"411.00"
4096,"293.50"
4097,"303.00"
4098,"405.88"
4099,"293.25"
4100,"292.67"
4101,"341.20"
4102,"202.33"
4103,"158.50"
4104,"396.50"
4105,"404.80"
4106,"203.00"
4107,"293.17"
4108,"291.75"
4109,"380.20"
4110,"235.67"
4111,"413.38"
4112,"150.60"
4113,"498.20"
4114,"169.00"
4115,"203.00"
4116,"452.86"
4117,"182.17"
4118,"347.40"
4119,"331.50"
4120,"357.25"
4121,"330.00"
4122,"360.50"
4123,"521.50"
4124,"423.00"
4125,"445.00"
4126,"333.13"
4127,"547.67"
4128,"407.75"
4129,"552.67"
4130,"529.00"
4131,"313.44"
4132,"473.00"
4133,"544.50"
4134,"420.00"
4135,"606.00"
4136,"319.67"
4137,"311.67"
4138,"522.25"
4139,"241.00"
4140,"165.00"
4141,"423.50"
4142,"339.25"
4143,"260.00"
4144,"431.17"
4145,"174.50"
4146,"319.33"
4147,"140.33"
4148,"328.00"
4149,"824.00"
4150,"456.00"
4151,"662.00"
4152,"492.60"
4153,"166.67"
4154,"223.00"
4155,"467.75"
4156,"440.00"
4157,"261.00"
4158,"212.00"
4159,"239.67"
4160,"264.00"
4161,"247.00"
4162,"345.17"
4163,"346.00"
4164,"417.67"
4165,"408.25"
4166,"490.00"
4167,"302.00"
4168,"505.75"
4169,"246.00"
4170,"381.80"
4171,"400.33"
4172,"429.17"
4173,"328.00"
4174,"267.50"
4175,"515.50"
4176,"442.00"
4177,"449.00"
4178,"360.57"
4179,"339.33"
4180,"553.50"
4181,"299.33"
4182,"391.00"
4183,"325.33"
4184,"462.00"
4185,"210.00"
4186,"1089.00"
4187,"299.83"
4188,"261.00"
4189,"331.17"
4190,"323.80"
4191,"369.00"
4192,"270.50"
4193,"488.00"
4194,"935.00"
4195,"521.00"
4196,"459.25"
4197,"259.33"
4198,"372.29"
4199,"357.50"
4200,"250.00"
4201,"904.00"
4202,"275.50"
4203,"424.00"
4204,"297.75"
4205,"498.67"
4206,"354.00"
4207,"524.40"
4208,"323.67"
4209,"567.00"
4210,"428.80"
4211,"324.50"
4212,"716.00"
4213,"195.40"
4214,"561.67"
4215,"646.67"
4216,"366.00"
4217,"205.50"
4218,"220.67"
4219,"584.50"
4220,"242.50"
4221,"457.60"
4222,"333.43"
4223,"337.40"
4224,"220.00"
4225,"225.14"
4226,"142.50"
4227,"408.25"
4228,"366.67"
4229,"462.33"
4230,"344.50"
4231,"321.75"
4232,"411.83"
4233,"345.20"
4234,"572.00"
4235,"365.29"
4236,"170.00"
4237,"360.00"
4238,"489.13"
4239,"150.67"
4240,"349.50"
4241,"177.50"
4242,"591.60"
4243,"420.40"
4244,"117.50"
4245,"56.00"
4246,"81.00"
4247,"636.50"
4248,"360.60"
4249,"463.57"
4251,"167.50"
4252,"161.80"
4253,"345.67"
4254,"317.83"
4255,"309.83"
4256,"315.00"
4257,"488.25"
4258,"391.00"
4259,"268.40"
4260,"435.29"
4261,"508.33"
4262,"252.00"
4263,"435.00"
4264,"206.75"
4265,"388.67"
4266,"365.33"
4267,"375.50"
4268,"285.50"
4269,"756.00"
4270,"387.00"
4271,"233.50"
4272,"404.71"
4273,"493.75"
4274,"354.33"
4275,"179.33"
4276,"381.00"
4277,"633.00"
4278,"236.00"
4279,"328.50"
4280,"171.00"
4281,"556.20"
4282,"367.50"
4283,"734.50"
4284,"368.50"
4285,"304.00"
4286,"201.67"
4287,"561.00"
4288,"373.00"
4289,"279.00"
4290,"384.40"
4291,"431.50"
4292,"275.30"
4293,"258.67"
4294,"202.75"
4295,"250.00"
4296,"182.00"
4297,"251.50"
4298,"442.50"
4299,"466.00"
4300,"325.60"
4301,"335.00"
4302,"541.40"
4303,"180.00"
4304,"252.20"
4305,"640.00"
4306,"141.00"
4307,"251.00"
4308,"303.33"
4309,"200.00"
4310,"344.00"
4311,"449.00"
4312,"423.25"
4313,"319.50"
4314,"256.00"
4315,"490.00"
4316,"248.67"
4317,"371.50"
4318,"565.50"
4319,"265.14"
4320,"259.00"
4321,"306.00"
4322,"426.00"
4323,"385.00"
4324,"340.57"
4325,"294.25"
4326,"552.75"
4327,"350.80"
4328,"148.00"
4329,"568.67"
4330,"397.00"
4331,"437.00"
4332,"823.00"
4333,"688.00"
4334,"629.00"
4335,"345.25"
4336,"615.00"
4337,"841.00"
4338,"239.67"
4339,"570.00"
4340,"579.40"
4341,"668.25"
4342,"213.00"
4343,"411.92"
4344,"250.50"
4345,"396.25"
4346,"425.33"
4347,"440.75"
4348,"495.25"
4349,"307.50"
4350,"805.50"
4351,"268.33"
4352,"248.00"
4353,"324.17"
4354,"521.40"
4355,"734.00"
4356,"559.00"
4357,"1105.00"
4358,"367.00"
4359,"254.50"
4360,"380.60"
4361,"425.00"
4362,"228.50"
4363,"742.00"
4364,"346.00"
4365,"257.00"
4366,"947.40"
4367,"391.86"
4368,"303.40"
4369,"234.20"
4370,"209.00"
4371,"451.75"
4372,"214.20"
4373,"360.50"
4374,"285.50"
4375,"739.50"
4376,"383.25"
4377,"339.00"
4378,"297.67"
4379,"592.00"
4380,"1228.00"
4381,"499.20"
4382,"292.50"
4383,"220.00"
4384,"366.00"
4385,"314.00"
4386,"458.42"
4387,"338.63"
4388,"286.00"
4389,"603.25"
4390,"234.00"
4391,"307.67"
4392,"393.00"
4393,"535.00"
4394,"696.50"
4395,"422.00"
4396,"439.00"
4397,"225.25"
4398,"465.50"
4399,"322.00"
4400,"709.00"
4401,"342.60"
4402,"313.17"
4403,"373.50"
4404,"334.75"
4405,"210.50"
4406,"503.00"
4407,"321.00"
4408,"191.33"
4409,"407.50"
4410,"94.00"
4411,"604.50"
4412,"278.75"
4413,"400.75"
4414,"335.50"
4415,"284.11"
4416,"207.25"
4417,"252.00"
4418,"477.67"
4419,"322.50"
4420,"304.00"
4421,"148.00"
4422,"406.00"
4423,"477.00"
4424,"465.00"
4425,"619.00"
4426,"519.67"
4427,"336.25"
4428,"255.00"
4429,"210.00"
4430,"644.33"
4431,"395.50"
4432,"378.33"
4433,"438.00"
4434,"108.00"
4435,"232.40"
4436,"176.75"
4437,"371.00"
4438,"393.78"
4439,"557.00"
4440,"236.33"
4441,"249.33"
4442,"474.60"
4443,"380.67"
4444,"458.83"
4445,"372.00"
4446,"318.67"
4447,"340.00"
4448,"247.75"
4449,"219.50"
4450,"474.25"
4451,"353.33"
4452,"163.33"
4453,"242.75"
4454,"331.00"
4455,"276.67"
4456,"373.00"
4457,"439.20"
4459,"534.33"
4460,"327.25"
4461,"296.00"
4462,"326.33"
4463,"273.00"
4464,"376.00"
4465,"446.00"
4466,"508.00"
4467,"267.00"
4468,"292.75"
4469,"318.71"
4470,"584.25"
4471,"311.75"
4472,"255.00"
4473,"354.75"
4474,"565.75"
4475,"452.14"
4476,"548.00"
4477,"768.00"
4478,"245.80"
4479,"361.33"
4480,"334.70"
4481,"309.43"
4482,"530.00"
4483,"305.50"
4484,"342.25"
4485,"386.00"
4486,"495.00"
4487,"426.67"
4488,"315.00"
4489,"361.00"
4490,"305.00"
4491,"528.00"
4492,"454.89"
4493,"279.25"
4494,"99.00"
4495,"559.14"
4496,"279.00"
4497,"387.50"
4498,"230.75"
4499,"387.50"
4500,"365.80"
4501,"261.00"
4502,"506.25"
4503,"292.50"
4504,"403.50"
4505,"294.13"
4506,"344.43"
4507,"111.00"
4508,"427.33"
4509,"610.00"
4510,"594.50"
4511,"260.29"
4512,"349.00"
4513,"315.50"
4514,"468.50"
4515,"459.33"
4516,"292.40"
4517,"325.20"
4518,"239.00"
4519,"356.00"
4520,"247.33"
4521,"430.00"
4522,"442.25"
4523,"259.25"
4524,"386.00"
4525,"530.00"
4526,"270.38"
4527,"376.25"
4528,"469.00"
4529,"235.67"
4530,"586.75"
4531,"228.25"
4532,"747.00"
4533,"574.33"
4534,"735.00"
4535,"529.67"
4536,"275.00"
4537,"262.50"
4538,"323.38"
4539,"157.00"
4540,"300.00"
4541,"274.57"
4542,"643.00"
4543,"731.75"
4544,"367.63"
4545,"526.00"
4546,"289.00"
4547,"190.50"
4548,"377.25"
4549,"393.17"
4550,"402.00"
4551,"334.33"
4552,"439.00"
4553,"333.78"
4554,"463.00"
4555,"429.50"
4556,"249.00"
4557,"156.00"
4558,"668.00"
4559,"115.00"
4560,"384.80"
4561,"397.86"
4562,"260.33"
4563,"448.00"
4564,"509.00"
4565,"294.50"
4566,"252.80"
4567,"364.50"
4568,"142.00"
4569,"319.75"
4570,"729.00"
4571,"320.40"
4572,"444.50"
4573,"379.00"
4574,"392.50"
4575,"472.50"
4576,"475.25"
4577,"453.00"
4578,"777.25"
4579,"514.44"
4580,"328.40"
4581,"503.83"
4582,"340.60"
4583,"319.00"
4584,"603.50"
4585,"394.00"
4586,"557.25"
4587,"129.00"
4588,"548.00"
4589,"324.20"
4590,"344.80"
4591,"213.50"
4592,"132.33"
4593,"494.80"
4594,"336.17"
4595,"348.83"
4596,"231.29"
4597,"300.00"
4598,"469.60"
4599,"107.00"
4600,"270.83"
4601,"194.75"
4602,"428.20"
4603,"346.33"
4604,"519.00"
4605,"151.50"
4606,"497.50"
4607,"484.67"
4608,"418.00"
4609,"560.00"
4610,"212.00"
4611,"384.40"
4612,"136.00"
4613,"305.67"
4614,"348.00"
4615,"199.00"
4616,"437.00"
4617,"354.75"
4618,"374.80"
4619,"641.50"
4620,"236.00"
4621,"203.50"
4622,"531.50"
4623,"327.00"
4624,"284.00"
4625,"587.00"
4626,"438.50"
4627,"740.00"
4628,"411.33"
4629,"671.60"
4630,"541.67"
4631,"269.75"
4632,"147.00"
4633,"459.50"
4634,"500.60"
4635,"517.33"
4636,"50.00"
4637,"324.75"
4638,"215.50"
4639,"385.00"
4640,"356.00"
4641,"262.50"
4642,"445.50"
4643,"449.00"
4644,"441.00"
4645,"613.67"
4646,"357.33"
4647,"230.13"
4648,"363.00"
4649,"1089.00"
4650,"207.00"
4651,"480.33"
4652,"591.33"
4653,"218.67"
4654,"397.50"
4655,"320.50"
4656,"244.50"
4657,"368.20"
4658,"362.00"
4659,"279.75"
4660,"561.25"
4661,"271.50"
4662,"361.00"
4663,"409.80"
4664,"434.50"
4665,"341.67"
4666,"399.00"
4667,"422.71"
4668,"694.50"
4669,"188.25"
4670,"325.25"
4671,"330.67"
4672,"408.67"
4673,"419.17"
4674,"483.40"
4675,"370.86"
4676,"568.00"
4677,"515.17"
4678,"172.33"
4679,"380.44"
4680,"332.17"
4681,"514.60"
4682,"750.00"
4683,"248.00"
4684,"472.40"
4685,"602.00"
4686,"235.00"
4687,"542.00"
4688,"399.40"
4689,"320.83"
4690,"120.00"
4691,"544.33"
4692,"342.00"
4693,"379.00"
4694,"490.00"
4695,"197.43"
4696,"472.00"
4697,"475.00"
4698,"446.00"
4699,"326.25"
4700,"402.40"
4701,"310.00"
4702,"578.50"
4703,"558.00"
4704,"398.71"
4705,"538.00"
4706,"319.33"
4707,"405.00"
4708,"349.00"
4709,"372.00"
4710,"369.50"
4711,"458.00"
4712,"491.00"
4713,"686.50"
4714,"263.80"
4715,"330.33"
4716,"582.71"
4717,"173.00"
4718,"293.00"
4719,"147.00"
4720,"660.00"
4721,"287.00"
4722,"378.67"
4723,"454.00"
4724,"400.83"
4725,"553.25"
4726,"240.25"
4727,"50.00"
4728,"654.25"
4729,"252.00"
4730,"523.00"
4731,"322.00"
4732,"45.00"
4733,"330.80"
4734,"566.00"
4735,"952.50"
4736,"324.00"
4737,"191.75"
4738,"406.33"
4739,"95.00"
4740,"534.71"
4741,"115.33"
4742,"188.50"
4743,"210.50"
4744,"546.50"
4745,"384.60"
4746,"367.67"
4747,"476.67"
4748,"509.00"
4749,"334.00"
4750,"387.00"
4751,"276.75"
4752,"424.00"
4753,"366.50"
4754,"680.50"
4755,"282.50"
4756,"635.50"
4757,"397.00"
4758,"241.67"
4759,"589.50"
4760,"154.33"
4761,"137.50"
4762,"327.00"
4763,"511.33"
4765,"235.33"
4766,"506.33"
4767,"388.00"
4768,"539.20"
4769,"258.00"
4770,"473.00"
4771,"340.33"
4772,"269.20"
4773,"631.00"
4774,"626.00"
4775,"196.50"
4776,"445.80"
4777,"386.50"
4778,"394.83"
4779,"276.00"
4780,"336.20"
4781,"471.00"
4782,"773.67"
4783,"352.80"
4784,"382.50"
4785,"429.80"
4786,"335.00"
4787,"507.50"
4788,"220.00"
4789,"486.50"
4790,"401.00"
4791,"421.50"
4792,"418.00"
4793,"266.00"
4794,"375.80"
4795,"334.33"
4796,"387.60"
4797,"327.00"
4798,"168.00"
4799,"328.83"
4800,"297.75"
4801,"271.83"
4802,"497.00"
4803,"631.67"
4804,"533.00"
4805,"313.00"
4806,"442.00"
4807,"394.50"
4808,"471.17"
4809,"391.33"
4810,"589.00"
4811,"570.00"
4812,"584.50"
4813,"483.00"
4814,"288.00"
4815,"876.00"
4816,"392.75"
4817,"381.40"
4818,"345.14"
4819,"111.00"
4820,"411.50"
4821,"280.83"
4822,"195.50"
4823,"210.00"
4824,"265.00"
4825,"275.50"
4826,"475.00"
4827,"613.50"
4828,"88.00"
4829,"419.75"
4830,"170.00"
4831,"429.67"
4832,"459.00"
4833,"289.33"
4834,"216.33"
4836,"315.50"
4837,"326.00"
4838,"210.50"
4839,"388.20"
4840,"211.14"
4841,"123.00"
4842,"655.00"
4843,"428.63"
4844,"444.50"
4845,"582.67"
4846,"187.50"
4847,"190.67"
4848,"366.33"
4849,"529.86"
4850,"460.00"
4851,"420.00"
4852,"693.33"
4853,"464.00"
4854,"548.50"
4855,"416.50"
4856,"533.89"
4857,"173.00"
4858,"325.10"
4859,"434.50"
4860,"444.50"
4861,"545.50"
4862,"522.00"
4863,"463.80"
4864,"334.00"
4865,"496.50"
4866,"433.00"
4867,"220.00"
4868,"323.13"
4869,"483.67"
4870,"498.00"
4871,"264.80"
4872,"339.00"
4873,"375.50"
4874,"230.00"
4875,"535.75"
4876,"87.00"
4877,"398.00"
4878,"436.86"
4879,"250.67"
4880,"232.20"
4881,"217.50"
4882,"292.75"
4883,"313.67"
4884,"395.50"
4885,"196.00"
4886,"258.00"
4887,"283.75"
4888,"475.67"
4889,"444.75"
4890,"532.20"
4891,"670.00"
4892,"403.00"
4893,"283.33"
4894,"358.63"
4895,"532.00"
4896,"373.60"
4897,"420.00"
4898,"707.33"
4899,"288.33"
4900,"204.00"
4901,"435.50"
4902,"402.50"
4903,"304.00"
4904,"772.67"
4905,"611.50"
4906,"312.50"
4907,"184.67"
4908,"391.00"
4909,"458.25"
4910,"323.00"
4911,"136.00"
4912,"582.60"
4913,"204.00"
4914,"322.50"
4916,"508.17"
4917,"255.00"
4918,"138.00"
4919,"151.00"
4920,"262.67"
4921,"514.67"
4922,"579.50"
4923,"814.00"
4924,"333.50"
4925,"353.00"
4926,"509.00"
4927,"202.75"
4928,"274.00"
4929,"129.50"
4930,"381.00"
4931,"149.67"
4932,"255.00"
4933,"171.00"
4934,"845.00"
4935,"539.75"
4936,"270.33"
4937,"321.00"
4938,"542.67"
4939,"176.00"
4940,"483.00"
4941,"363.17"
4942,"360.00"
4943,"345.00"
4944,"468.67"
4945,"185.50"
4946,"275.00"
4947,"286.00"
4948,"274.50"
4949,"506.43"
4950,"351.00"
4951,"203.25"
4952,"358.60"
4953,"116.00"
4954,"361.25"
4955,"327.00"
4956,"489.50"
4957,"347.67"
4958,"396.00"
4959,"654.67"
4960,"357.33"
4961,"319.43"
4962,"393.86"
4963,"365.00"
4964,"430.17"
4965,"379.33"
4966,"275.29"
4967,"670.80"
4968,"296.00"
4969,"364.00"
4970,"673.00"
4971,"553.60"
4972,"384.50"
4973,"365.20"
4974,"274.25"
4975,"345.00"
4976,"599.00"
4977,"349.00"
4978,"521.33"
4979,"248.00"
4980,"195.00"
4981,"290.50"
4982,"290.00"
4983,"605.00"
4984,"685.00"
4985,"292.00"
4986,"369.00"
4987,"179.00"
4988,"440.40"
4989,"176.25"
4990,"345.00"
4991,"913.00"
4992,"578.33"
4993,"448.50"
4994,"403.67"
4995,"304.00"
4996,"435.00"
4998,"376.40"
5000,"476.50"
5001,"670.00"
5002,"361.60"
5003,"566.00"
5004,"579.25"
5005,"105.00"
5006,"287.00"
5007,"399.60"
5008,"590.00"
5009,"355.00"
5010,"211.20"
5011,"308.25"
5012,"485.00"
5013,"390.00"
5014,"621.00"
5015,"295.33"
5016,"989.00"
5017,"227.50"
5018,"578.20"
5019,"320.83"
5020,"420.00"
5021,"359.00"
5022,"464.67"
5024,"377.00"
5025,"543.60"
5026,"383.00"
5027,"461.67"
5028,"416.33"
5029,"260.75"
5030,"379.00"
5031,"518.00"
5032,"497.00"
5033,"414.60"
5034,"398.67"
5035,"220.00"
5036,"426.00"
5037,"595.00"
5038,"689.50"
5039,"360.67"
5040,"221.50"
5041,"703.00"
5042,"600.33"
5043,"270.00"
5044,"554.00"
5045,"376.40"
5046,"576.00"
5047,"491.50"
5048,"316.50"
5049,"183.00"
5050,"150.00"
5051,"342.67"
5052,"197.25"
5053,"476.25"
5054,"308.38"
5055,"242.50"
5056,"772.50"
5058,"90.00"
5059,"364.38"
5060,"344.80"
5061,"410.00"
5062,"524.25"
5063,"1.00"
5064,"376.29"
5065,"341.63"
5066,"321.00"
5067,"331.00"
5068,"451.50"
5069,"593.50"
5070,"369.00"
5071,"474.00"
5072,"240.33"
5073,"70.00"
5074,"617.00"
5075,"406.00"
5076,"125.00"
5077,"319.00"
5078,"235.40"
5079,"1385.00"
5080,"529.67"
5081,"340.00"
5082,"189.67"
5083,"233.00"
5084,"223.75"
5085,"181.50"
5086,"407.00"
5087,"541.67"
5088,"472.00"
5089,"303.00"
5090,"379.50"
5091,"328.00"
5092,"281.80"
5093,"361.00"
5094,"131.50"
5095,"426.43"
5096,"168.00"
5097,"524.75"
5098,"496.67"
5100,"728.00"
5101,"294.50"
5102,"443.80"
5103,"279.80"
5104,"414.25"
5105,"673.00"
5106,"244.50"
5107,"439.50"
5108,"493.50"
5109,"227.00"
5110,"257.33"
5111,"478.00"
5112,"141.75"
5113,"371.86"
5114,"320.88"
5115,"301.50"
5116,"334.33"
5117,"169.00"
5118,"453.00"
5119,"265.50"
5120,"271.00"
5121,"274.88"
5122,"468.40"
5123,"346.67"
5124,"422.50"
5125,"458.00"
5126,"410.00"
5127,"403.67"
5128,"239.40"
5129,"445.00"
5130,"303.50"
5131,"658.00"
5132,"273.33"
5133,"437.50"
5134,"524.67"
5135,"631.50"
5136,"331.00"
5137,"956.50"
5138,"503.00"
