"user_id","total_revenue_by_user"
3759,"1258.00"
3760,"259.00"
3761,"999.00"
3762,"355.00"
3763,"873.00"
3764,"678.00"
3765,"1150.00"
3766,"4174.00"
3767,"1352.00"
3768,"1131.00"
3769,"2530.00"
3770,"1304.00"
3771,"235.00"
3772,"2084.00"
3773,"1520.00"
3774,"1822.00"
3775,"430.00"
3776,"530.00"
3777,"593.00"
3778,"1364.00"
3779,"1856.00"
3780,"410.00"
3781,"5175.00"
3783,"1876.00"
3784,"1157.00"
3785,"1840.00"
3786,"200.00"
3787,"2692.00"
3788,"3196.00"
3789,"2018.00"
3790,"2036.00"
3791,"1619.00"
3792,"2762.00"
3793,"6225.00"
3794,"988.00"
3795,"451.00"
3796,"946.00"
3797,"2402.00"
3798,"618.00"
3799,"1309.00"
3800,"245.00"
3801,"1807.00"
3802,"3271.00"
3803,"1555.00"
3804,"1776.00"
3805,"2245.00"
3806,"1038.00"
3807,"1127.00"
3808,"1159.00"
3809,"882.00"
3810,"1804.00"
3811,"1764.00"
3812,"1974.00"
3813,"1686.00"
3814,"1974.00"
3815,"1030.00"
3816,"2404.00"
3817,"330.00"
3818,"849.00"
3819,"423.00"
3820,"974.00"
3821,"1588.00"
3822,"1068.00"
3823,"2598.00"
3824,"629.00"
3825,"3060.00"
3826,"3023.00"
3827,"733.00"
3828,"693.00"
3829,"1185.00"
3830,"286.00"
3831,"1071.00"
3832,"1170.00"
3833,"571.00"
3834,"1605.00"
3835,"1724.00"
3836,"2227.00"
3837,"1386.00"
3838,"2109.00"
3839,"1715.00"
3840,"2083.00"
3841,"948.00"
3842,"1037.00"
3843,"365.00"
3844,"570.00"
3845,"1530.00"
3846,"3034.00"
3847,"1998.00"
3848,"1888.00"
3849,"2176.00"
3850,"1443.00"
3851,"1114.00"
3852,"2062.00"
3853,"2470.00"
3854,"2337.00"
3855,"765.00"
3856,"1622.00"
3857,"831.00"
3858,"748.00"
3859,"2500.00"
3860,"1668.00"
3861,"601.00"
3862,"1589.00"
3863,"831.00"
3864,"111.00"
3865,"2410.00"
3866,"3059.00"
3867,"1220.00"
3868,"951.00"
3869,"2765.00"
3870,"1281.00"
3871,"2319.00"
3872,"2164.00"
3873,"744.00"
3874,"2969.00"
3875,"1478.00"
3876,"2360.00"
3877,"731.00"
3878,"3973.00"
3879,"194.00"
3880,"1548.00"
3881,"640.00"
3882,"1747.00"
3883,"865.00"
3884,"633.00"
3885,"146.00"
3886,"983.00"
3887,"2621.00"
3888,"500.00"
3889,"1474.00"
3890,"1347.00"
3891,"1556.00"
3892,"2161.00"
3893,"1954.00"
3894,"1868.00"
3895,"1372.00"
3896,"145.00"
3897,"359.00"
3898,"454.00"
3899,"3110.00"
3900,"1578.00"
3901,"262.00"
3902,"1367.00"
3903,"3110.00"
3904,"1480.00"
3905,"5791.00"
3906,"1741.00"
3907,"1750.00"
3908,"1098.00"
3909,"2409.00"
3910,"1877.00"
3911,"1029.00"
3912,"1310.00"
3913,"4440.00"
3914,"2196.00"
3915,"788.00"
3916,"300.00"
3917,"1826.00"
3918,"421.00"
3919,"2254.00"
3920,"3341.00"
3921,"787.00"
3922,"4478.00"
3923,"1335.00"
3924,"751.00"
3925,"548.00"
3926,"1417.00"
3927,"1491.00"
3928,"1998.00"
3929,"260.00"
3930,"896.00"
3931,"711.00"
3932,"1048.00"
3933,"736.00"
3934,"1389.00"
3935,"1880.00"
3936,"400.00"
3937,"1488.00"
3938,"1615.00"
3939,"1637.00"
3940,"1314.00"
3941,"4244.00"
3942,"321.00"
3943,"1298.00"
3944,"480.00"
3945,"1227.00"
3946,"822.00"
3947,"614.00"
3948,"1887.00"
3949,"1071.00"
3950,"116.00"
3951,"816.00"
3952,"1823.00"
3953,"1432.00"
3954,"450.00"
3955,"618.00"
3956,"1141.00"
3957,"1560.00"
3958,"2252.00"
3959,"2628.00"
3960,"1596.00"
3961,"751.00"
3962,"1052.00"
3963,"685.00"
3964,"2983.00"
3965,"649.00"
3966,"296.00"
3967,"1117.00"
3968,"2376.00"
3969,"251.00"
3970,"1592.00"
3971,"2133.00"
3972,"1754.00"
3973,"911.00"
3974,"1394.00"
3975,"352.00"
3976,"907.00"
3977,"1496.00"
3978,"387.00"
3979,"1484.00"
3980,"178.00"
3981,"1094.00"
3982,"880.00"
3983,"300.00"
3984,"1056.00"
3985,"3742.00"
3986,"1298.00"
3987,"1130.00"
3988,"1458.00"
3989,"1357.00"
3990,"1794.00"
3991,"1312.00"
3992,"1681.00"
3993,"941.00"
3994,"898.00"
3995,"1321.00"
3996,"2211.00"
3997,"1369.00"
3998,"2133.00"
3999,"1252.00"
4000,"1504.00"
4001,"993.00"
4002,"296.00"
4003,"1602.00"
4004,"272.00"
4005,"1332.00"
4006,"2284.00"
4007,"2458.00"
4008,"1088.00"
4009,"3167.00"
4010,"564.00"
4011,"2828.00"
4012,"1159.00"
4013,"2295.00"
4014,"1773.00"
4015,"3183.00"
4016,"2077.00"
4017,"2177.00"
4018,"2365.00"
4019,"909.00"
4020,"1349.00"
4021,"467.00"
4022,"886.00"
4023,"1102.00"
4024,"1598.00"
4025,"1106.00"
4026,"1284.00"
4027,"1809.00"
4028,"260.00"
4029,"1926.00"
4030,"1306.00"
4031,"226.00"
4033,"371.00"
4034,"1767.00"
4035,"817.00"
4036,"796.00"
4037,"2386.00"
4038,"494.00"
4039,"995.00"
4040,"449.00"
4041,"760.00"
4042,"1667.00"
4043,"1631.00"
4044,"2192.00"
4045,"1431.00"
4046,"5652.00"
4047,"1347.00"
4048,"2192.00"
4049,"3139.00"
4050,"3392.00"
4051,"1149.00"
4052,"3251.00"
4053,"180.00"
4054,"203.00"
4055,"241.00"
4056,"1968.00"
4057,"1707.00"
4058,"156.00"
4059,"416.00"
4060,"1442.00"
4061,"1398.00"
4062,"981.00"
4063,"460.00"
4064,"688.00"
4065,"1072.00"
4066,"1643.00"
4067,"844.00"
4068,"1302.00"
4069,"771.00"
4070,"3322.00"
4071,"712.00"
4072,"2624.00"
4073,"468.00"
4074,"652.00"
4075,"510.00"
4076,"3804.00"
4077,"960.00"
4078,"130.00"
4079,"1036.00"
4080,"2417.00"
4081,"1513.00"
4082,"2744.00"
4083,"1039.00"
4084,"442.00"
4085,"923.00"
4086,"1272.00"
4087,"908.00"
4088,"1900.00"
4089,"2512.00"
4090,"886.00"
4091,"3881.00"
4092,"1980.00"
4093,"1853.00"
4094,"3182.00"
4095,"1644.00"
4096,"587.00"
4097,"1212.00"
4098,"3247.00"
4099,"1173.00"
4100,"1756.00"
4101,"1706.00"
4102,"1214.00"
4103,"317.00"
4104,"3172.00"
4105,"2024.00"
4106,"609.00"
4107,"1759.00"
4108,"1167.00"
4109,"1901.00"
4110,"707.00"
4111,"3307.00"
4112,"753.00"
4113,"2491.00"
4114,"338.00"
4115,"812.00"
4116,"3170.00"
4117,"1093.00"
4118,"1737.00"
4119,"1326.00"
4120,"1429.00"
4121,"990.00"
4122,"2884.00"
4123,"1043.00"
4124,"2115.00"
4125,"890.00"
4126,"2665.00"
4127,"1643.00"
4128,"3262.00"
4129,"1658.00"
4130,"1058.00"
4131,"2821.00"
4132,"1419.00"
4133,"1089.00"
4134,"420.00"
4135,"1818.00"
4136,"959.00"
4137,"935.00"
4138,"4178.00"
4139,"964.00"
4140,"330.00"
4141,"1694.00"
4142,"1357.00"
4143,"260.00"
4144,"2587.00"
4145,"349.00"
4146,"958.00"
4147,"421.00"
4148,"984.00"
4149,"3296.00"
4150,"1368.00"
4151,"2648.00"
4152,"2463.00"
4153,"500.00"
4154,"223.00"
4155,"1871.00"
4156,"1760.00"
4157,"1827.00"
4158,"848.00"
4159,"719.00"
4160,"528.00"
4161,"494.00"
4162,"2071.00"
4163,"346.00"
4164,"1253.00"
4165,"1633.00"
4166,"490.00"
4167,"1208.00"
4168,"2023.00"
4169,"246.00"
4170,"1909.00"
4171,"1201.00"
4172,"2575.00"
4173,"984.00"
4174,"535.00"
4175,"1031.00"
4176,"884.00"
4177,"4490.00"
4178,"2524.00"
4179,"1018.00"
4180,"1107.00"
4181,"1796.00"
4182,"1173.00"
4183,"976.00"
4184,"1386.00"
4185,"420.00"
4186,"1089.00"
4187,"1799.00"
4188,"522.00"
4189,"1987.00"
4190,"1619.00"
4191,"1845.00"
4192,"541.00"
4193,"488.00"
4194,"935.00"
4195,"1042.00"
4196,"1837.00"
4197,"1556.00"
4198,"2606.00"
4199,"1430.00"
4200,"750.00"
4201,"904.00"
4202,"1653.00"
4203,"848.00"
4204,"1191.00"
4205,"1496.00"
4206,"2124.00"
4207,"2622.00"
4208,"971.00"
4209,"2835.00"
4210,"2144.00"
4211,"1947.00"
4212,"716.00"
4213,"977.00"
4214,"1685.00"
4215,"1940.00"
4216,"1830.00"
4217,"411.00"
4218,"662.00"
4219,"1169.00"
4220,"485.00"
4221,"2288.00"
4222,"2334.00"
4223,"1687.00"
4224,"220.00"
4225,"1576.00"
4226,"285.00"
4227,"1633.00"
4228,"1100.00"
4229,"1387.00"
4230,"2067.00"
4231,"1287.00"
4232,"2471.00"
4233,"1726.00"
4234,"572.00"
4235,"2557.00"
4236,"170.00"
4237,"720.00"
4238,"3913.00"
4239,"452.00"
4240,"699.00"
4241,"710.00"
4242,"2958.00"
4243,"2102.00"
4244,"235.00"
4245,"56.00"
4246,"81.00"
4247,"1273.00"
4248,"1803.00"
4249,"3245.00"
4251,"335.00"
4252,"809.00"
4253,"1037.00"
4254,"1907.00"
4255,"1859.00"
4256,"1575.00"
4257,"1953.00"
4258,"1955.00"
4259,"1342.00"
4260,"3047.00"
4261,"1525.00"
4262,"756.00"
4263,"2610.00"
4264,"827.00"
4265,"1166.00"
4266,"1096.00"
4267,"751.00"
4268,"571.00"
4269,"756.00"
4270,"1161.00"
4271,"467.00"
4272,"2833.00"
4273,"1975.00"
4274,"3189.00"
4275,"538.00"
4276,"381.00"
4277,"1266.00"
4278,"1180.00"
4279,"657.00"
4280,"684.00"
4281,"2781.00"
4282,"735.00"
4283,"1469.00"
4284,"1474.00"
4285,"1520.00"
4286,"605.00"
4287,"2244.00"
4288,"1492.00"
4289,"558.00"
4290,"1922.00"
4291,"2589.00"
4292,"2753.00"
4293,"776.00"
4294,"811.00"
4295,"250.00"
4296,"546.00"
4297,"1006.00"
4298,"2655.00"
4299,"1864.00"
4300,"1628.00"
4301,"670.00"
4302,"2707.00"
4303,"540.00"
4304,"1261.00"
4305,"640.00"
4306,"141.00"
4307,"502.00"
4308,"910.00"
4309,"400.00"
4310,"688.00"
4311,"1796.00"
4312,"1693.00"
4313,"1917.00"
4314,"512.00"
4315,"980.00"
4316,"746.00"
4317,"1486.00"
4318,"1131.00"
4319,"1856.00"
4320,"1036.00"
4321,"1836.00"
4322,"852.00"
4323,"770.00"
4324,"2384.00"
4325,"1177.00"
4326,"2211.00"
4327,"1754.00"
4328,"296.00"
4329,"1706.00"
4330,"1985.00"
4331,"1748.00"
4332,"1646.00"
4333,"1376.00"
4334,"629.00"
4335,"1381.00"
4336,"2460.00"
4337,"1682.00"
4338,"719.00"
4339,"570.00"
4340,"2897.00"
4341,"2673.00"
4342,"852.00"
4343,"4943.00"
4344,"501.00"
4345,"1585.00"
4346,"2552.00"
4347,"1763.00"
4348,"1981.00"
4349,"615.00"
4350,"1611.00"
4351,"805.00"
4352,"496.00"
4353,"1945.00"
4354,"2607.00"
4355,"734.00"
4356,"1118.00"
4357,"1105.00"
4358,"367.00"
4359,"1018.00"
4360,"1903.00"
4361,"425.00"
4362,"914.00"
4363,"1484.00"
4364,"1730.00"
4365,"1542.00"
4366,"4737.00"
4367,"2743.00"
4368,"1517.00"
4369,"1171.00"
4370,"418.00"
4371,"1807.00"
4372,"1071.00"
4373,"1442.00"
4374,"571.00"
4375,"1479.00"
4376,"1533.00"
4377,"1356.00"
4378,"893.00"
4379,"1776.00"
4380,"1228.00"
4381,"2496.00"
4382,"1170.00"
4383,"220.00"
4384,"1830.00"
4385,"942.00"
4386,"5501.00"
4387,"2709.00"
4388,"286.00"
4389,"2413.00"
4390,"468.00"
4391,"923.00"
4392,"786.00"
4393,"1605.00"
4394,"2786.00"
4395,"844.00"
4396,"1756.00"
4397,"901.00"
4398,"931.00"
4399,"1288.00"
4400,"1418.00"
4401,"1713.00"
4402,"1879.00"
4403,"2241.00"
4404,"1339.00"
4405,"421.00"
4406,"1006.00"
4407,"321.00"
4408,"574.00"
4409,"815.00"
4410,"188.00"
4411,"1209.00"
4412,"1115.00"
4413,"1603.00"
4414,"671.00"
4415,"2557.00"
4416,"829.00"
4417,"252.00"
4418,"1433.00"
4419,"1935.00"
4420,"912.00"
4421,"296.00"
4422,"2436.00"
4423,"477.00"
4424,"465.00"
4425,"619.00"
4426,"1559.00"
4427,"1345.00"
4428,"765.00"
4429,"210.00"
4430,"1933.00"
4431,"791.00"
4432,"1135.00"
4433,"876.00"
4434,"108.00"
4435,"1162.00"
4436,"707.00"
4437,"371.00"
4438,"3544.00"
4439,"1114.00"
4440,"1418.00"
4441,"748.00"
4442,"2373.00"
4443,"2284.00"
4444,"2753.00"
4445,"744.00"
4446,"1912.00"
4447,"1020.00"
4448,"991.00"
4449,"439.00"
4450,"1897.00"
4451,"1060.00"
4452,"980.00"
4453,"971.00"
4454,"331.00"
4455,"830.00"
4456,"1119.00"
4457,"2196.00"
4459,"1603.00"
4460,"1309.00"
4461,"2368.00"
4462,"979.00"
4463,"273.00"
4464,"376.00"
4465,"892.00"
4466,"2540.00"
4467,"1068.00"
4468,"1171.00"
4469,"2231.00"
4470,"2337.00"
4471,"1247.00"
4472,"1275.00"
4473,"1419.00"
4474,"2263.00"
4475,"3165.00"
4476,"1644.00"
4477,"768.00"
4478,"1229.00"
4479,"2168.00"
4480,"3347.00"
4481,"2166.00"
4482,"1590.00"
4483,"611.00"
4484,"1369.00"
4485,"772.00"
4486,"1980.00"
4487,"3840.00"
4488,"315.00"
4489,"361.00"
4490,"610.00"
4491,"3168.00"
4492,"4094.00"
4493,"2234.00"
4494,"99.00"
4495,"3914.00"
4496,"558.00"
4497,"775.00"
4498,"923.00"
4499,"2325.00"
4500,"1829.00"
4501,"261.00"
4502,"2025.00"
4503,"585.00"
4504,"3228.00"
4505,"2353.00"
4506,"2411.00"
4507,"111.00"
4508,"1282.00"
4509,"610.00"
4510,"1189.00"
4511,"1822.00"
4512,"1047.00"
4513,"631.00"
4514,"2811.00"
4515,"1378.00"
4516,"1462.00"
4517,"3252.00"
4518,"717.00"
4519,"712.00"
4520,"742.00"
4521,"1720.00"
4522,"1769.00"
4523,"1037.00"
4524,"772.00"
4525,"1590.00"
4526,"2163.00"
4527,"1505.00"
4528,"938.00"
4529,"707.00"
4530,"2347.00"
4531,"913.00"
4532,"1494.00"
4533,"3446.00"
4534,"735.00"
4535,"1589.00"
4536,"275.00"
4537,"525.00"
4538,"2587.00"
4539,"471.00"
4540,"600.00"
4541,"1922.00"
4542,"1286.00"
4543,"2927.00"
4544,"2941.00"
4545,"3156.00"
4546,"867.00"
4547,"762.00"
4548,"3018.00"
4549,"2359.00"
4550,"804.00"
4551,"1003.00"
4552,"878.00"
4553,"3004.00"
4554,"926.00"
4555,"1718.00"
4556,"996.00"
4557,"156.00"
4558,"1336.00"
4559,"230.00"
4560,"1924.00"
4561,"2785.00"
4562,"781.00"
4563,"896.00"
4564,"2036.00"
4565,"1178.00"
4566,"1264.00"
4567,"1458.00"
4568,"284.00"
4569,"2558.00"
4570,"729.00"
4571,"1602.00"
4572,"889.00"
4573,"758.00"
4574,"3140.00"
4575,"2835.00"
4576,"3802.00"
4577,"1812.00"
4578,"3109.00"
4579,"4630.00"
4580,"1642.00"
4581,"3023.00"
4582,"1703.00"
4583,"319.00"
4584,"1207.00"
4585,"1182.00"
4586,"2229.00"
4587,"258.00"
4588,"1096.00"
4589,"1621.00"
4590,"1724.00"
4591,"427.00"
4592,"397.00"
4593,"2474.00"
4594,"2017.00"
4595,"2093.00"
4596,"1619.00"
4597,"1200.00"
4598,"2348.00"
4599,"214.00"
4600,"1625.00"
4601,"779.00"
4602,"2141.00"
4603,"1039.00"
4604,"1038.00"
4605,"303.00"
4606,"995.00"
4607,"1454.00"
4608,"418.00"
4609,"1120.00"
4610,"848.00"
4611,"1922.00"
4612,"136.00"
4613,"917.00"
4614,"1740.00"
4615,"398.00"
4616,"3059.00"
4617,"1419.00"
4618,"1874.00"
4619,"1283.00"
4620,"708.00"
4621,"814.00"
4622,"2126.00"
4623,"1962.00"
4624,"568.00"
4625,"2348.00"
4626,"877.00"
4627,"2960.00"
4628,"1234.00"
4629,"3358.00"
4630,"1625.00"
4631,"1079.00"
4632,"441.00"
4633,"919.00"
4634,"2503.00"
4635,"1552.00"
4636,"50.00"
4637,"1299.00"
4638,"431.00"
4639,"1540.00"
4640,"356.00"
4641,"525.00"
4642,"2673.00"
4643,"898.00"
4644,"441.00"
4645,"1841.00"
4646,"3216.00"
4647,"1841.00"
4648,"726.00"
4649,"1089.00"
4650,"828.00"
4651,"1441.00"
4652,"1774.00"
4653,"656.00"
4654,"3180.00"
4655,"1282.00"
4656,"489.00"
4657,"1841.00"
4658,"1086.00"
4659,"1119.00"
4660,"2245.00"
4661,"543.00"
4662,"722.00"
4663,"2049.00"
4664,"2607.00"
4665,"1025.00"
4666,"1596.00"
4667,"2959.00"
4668,"1389.00"
4669,"753.00"
4670,"1301.00"
4671,"992.00"
4672,"1226.00"
4673,"2515.00"
4674,"2417.00"
4675,"2596.00"
4676,"1136.00"
4677,"3091.00"
4678,"517.00"
4679,"3424.00"
4680,"1993.00"
4681,"2573.00"
4682,"750.00"
4683,"248.00"
4684,"2362.00"
4685,"1806.00"
4686,"705.00"
4687,"2168.00"
4688,"1997.00"
4689,"1925.00"
4690,"120.00"
4691,"1633.00"
4692,"342.00"
4693,"1895.00"
4694,"490.00"
4695,"1382.00"
4696,"1888.00"
4697,"475.00"
4698,"1784.00"
4699,"1305.00"
4700,"2012.00"
4701,"930.00"
4702,"1157.00"
4703,"558.00"
4704,"2791.00"
4705,"2690.00"
4706,"958.00"
4707,"405.00"
4708,"698.00"
4709,"1488.00"
4710,"2217.00"
4711,"1832.00"
4712,"491.00"
4713,"1373.00"
4714,"1319.00"
4715,"991.00"
4716,"4079.00"
4717,"346.00"
4718,"293.00"
4719,"294.00"
4720,"1320.00"
4721,"574.00"
4722,"1136.00"
4723,"908.00"
4724,"2405.00"
4725,"2213.00"
4726,"961.00"
4727,"50.00"
4728,"2617.00"
4729,"756.00"
4730,"2092.00"
4731,"644.00"
4732,"45.00"
4733,"1654.00"
4734,"2264.00"
4735,"1905.00"
4736,"972.00"
4737,"767.00"
4738,"1219.00"
4739,"95.00"
4740,"3743.00"
4741,"346.00"
4742,"377.00"
4743,"421.00"
4744,"1093.00"
4745,"3846.00"
4746,"1103.00"
4747,"1430.00"
4748,"2036.00"
4749,"1002.00"
4750,"387.00"
4751,"1107.00"
4752,"1696.00"
4753,"733.00"
4754,"1361.00"
4755,"1130.00"
4756,"1271.00"
4757,"1985.00"
4758,"725.00"
4759,"1179.00"
4760,"463.00"
4761,"275.00"
4762,"1962.00"
4763,"1534.00"
4765,"706.00"
4766,"1519.00"
4767,"1164.00"
4768,"2696.00"
4769,"774.00"
4770,"473.00"
4771,"1021.00"
4772,"1346.00"
4773,"631.00"
4774,"1252.00"
4775,"786.00"
4776,"2229.00"
4777,"1546.00"
4778,"2369.00"
4779,"276.00"
4780,"1681.00"
4781,"942.00"
4782,"2321.00"
4783,"1764.00"
4784,"765.00"
4785,"2149.00"
4786,"670.00"
4787,"1015.00"
4788,"440.00"
4789,"1946.00"
4790,"401.00"
4791,"1686.00"
4792,"418.00"
4793,"1596.00"
4794,"1879.00"
4795,"1003.00"
4796,"1938.00"
4797,"1635.00"
4798,"336.00"
4799,"1973.00"
4800,"1191.00"
4801,"1631.00"
4802,"1491.00"
4803,"1895.00"
4804,"1066.00"
4805,"1878.00"
4806,"3094.00"
4807,"1578.00"
4808,"2827.00"
4809,"1174.00"
4810,"1178.00"
4811,"570.00"
4812,"1169.00"
4813,"1449.00"
4814,"288.00"
4815,"876.00"
4816,"1571.00"
4817,"1907.00"
4818,"2416.00"
4819,"111.00"
4820,"1646.00"
4821,"1685.00"
4822,"391.00"
4823,"420.00"
4824,"265.00"
4825,"551.00"
4826,"950.00"
4827,"3681.00"
4828,"176.00"
4829,"1679.00"
4830,"340.00"
4831,"2578.00"
4832,"918.00"
4833,"1736.00"
4834,"649.00"
4836,"631.00"
4837,"1630.00"
4838,"421.00"
4839,"1941.00"
4840,"1478.00"
4841,"123.00"
4842,"655.00"
4843,"3429.00"
4844,"889.00"
4845,"1748.00"
4846,"375.00"
4847,"572.00"
4848,"1099.00"
4849,"3709.00"
4850,"460.00"
4851,"2100.00"
4852,"2080.00"
4853,"1856.00"
4854,"3291.00"
4855,"833.00"
4856,"4805.00"
4857,"346.00"
4858,"3251.00"
4859,"869.00"
4860,"1778.00"
4861,"4364.00"
4862,"522.00"
4863,"2319.00"
4864,"1336.00"
4865,"2979.00"
4866,"433.00"
4867,"440.00"
4868,"2585.00"
4869,"1451.00"
4870,"1494.00"
4871,"1324.00"
4872,"1017.00"
4873,"1502.00"
4874,"230.00"
4875,"2143.00"
4876,"174.00"
4877,"796.00"
4878,"3058.00"
4879,"752.00"
4880,"1161.00"
4881,"435.00"
4882,"1171.00"
4883,"941.00"
4884,"1582.00"
4885,"196.00"
4886,"1806.00"
4887,"1135.00"
4888,"2854.00"
4889,"1779.00"
4890,"2661.00"
4891,"670.00"
4892,"4030.00"
4893,"850.00"
4894,"2869.00"
4895,"1064.00"
4896,"1868.00"
4897,"840.00"
4898,"2122.00"
4899,"865.00"
4900,"816.00"
4901,"871.00"
4902,"805.00"
4903,"912.00"
4904,"2318.00"
4905,"2446.00"
4906,"625.00"
4907,"554.00"
4908,"1955.00"
4909,"1833.00"
4910,"323.00"
4911,"136.00"
4912,"2913.00"
4913,"612.00"
4914,"645.00"
4916,"3049.00"
4917,"255.00"
4918,"276.00"
4919,"302.00"
4920,"788.00"
4921,"1544.00"
4922,"1159.00"
4923,"814.00"
4924,"1334.00"
4925,"353.00"
4926,"1018.00"
4927,"811.00"
4928,"1096.00"
4929,"259.00"
4930,"762.00"
4931,"449.00"
4932,"255.00"
4933,"684.00"
4934,"1690.00"
4935,"2159.00"
4936,"811.00"
4937,"1284.00"
4938,"1628.00"
4939,"176.00"
4940,"1932.00"
4941,"2179.00"
4942,"360.00"
4943,"690.00"
4944,"1406.00"
4945,"371.00"
4946,"550.00"
4947,"1716.00"
4948,"549.00"
4949,"3545.00"
4950,"1404.00"
4951,"813.00"
4952,"1793.00"
4953,"116.00"
4954,"1445.00"
4955,"981.00"
4956,"979.00"
4957,"1043.00"
4958,"396.00"
4959,"1964.00"
4960,"2144.00"
4961,"2236.00"
4962,"2757.00"
4963,"365.00"
4964,"2581.00"
4965,"1138.00"
4966,"1927.00"
4967,"3354.00"
4968,"1184.00"
4969,"1456.00"
4970,"673.00"
4971,"2768.00"
4972,"769.00"
4973,"1826.00"
4974,"1097.00"
4975,"1380.00"
4976,"1198.00"
4977,"1047.00"
4978,"1564.00"
4979,"496.00"
4980,"585.00"
4981,"581.00"
4982,"1450.00"
4983,"605.00"
4984,"685.00"
4985,"584.00"
4986,"369.00"
4987,"179.00"
4988,"2202.00"
4989,"705.00"
4990,"345.00"
4991,"1826.00"
4992,"1735.00"
4993,"1794.00"
4994,"1211.00"
4995,"1824.00"
4996,"435.00"
4998,"1882.00"
5000,"953.00"
5001,"1340.00"
5002,"1808.00"
5003,"566.00"
5004,"2317.00"
5005,"105.00"
5006,"861.00"
5007,"1998.00"
5008,"590.00"
5009,"710.00"
5010,"1056.00"
5011,"1233.00"
5012,"1940.00"
5013,"390.00"
5014,"1863.00"
5015,"886.00"
5016,"989.00"
5017,"455.00"
5018,"2891.00"
5019,"1925.00"
5020,"840.00"
5021,"1077.00"
5022,"1394.00"
5024,"754.00"
5025,"2718.00"
5026,"383.00"
5027,"1385.00"
5028,"1249.00"
5029,"1043.00"
5030,"1516.00"
5031,"1036.00"
5032,"994.00"
5033,"2073.00"
5034,"2392.00"
5035,"220.00"
5036,"852.00"
5037,"595.00"
5038,"2758.00"
5039,"1082.00"
5040,"443.00"
5041,"703.00"
5042,"1801.00"
5043,"540.00"
5044,"554.00"
5045,"1882.00"
5046,"576.00"
5047,"983.00"
5048,"1899.00"
5049,"732.00"
5050,"300.00"
5051,"1028.00"
5052,"789.00"
5053,"1905.00"
5054,"2467.00"
5055,"485.00"
5056,"3090.00"
5058,"90.00"
5059,"2915.00"
5060,"1724.00"
5061,"3280.00"
5062,"2097.00"
5063,"1.00"
5064,"2634.00"
5065,"2733.00"
5066,"321.00"
5067,"331.00"
5068,"903.00"
5069,"1187.00"
5070,"1476.00"
5071,"2844.00"
5072,"721.00"
5073,"70.00"
5074,"1851.00"
5075,"1218.00"
5076,"125.00"
5077,"638.00"
5078,"1177.00"
5079,"1385.00"
5080,"1589.00"
5081,"340.00"
5082,"569.00"
5083,"699.00"
5084,"895.00"
5085,"726.00"
5086,"814.00"
5087,"1625.00"
5088,"472.00"
5089,"909.00"
5090,"759.00"
5091,"1640.00"
5092,"1409.00"
5093,"1805.00"
5094,"263.00"
5095,"2985.00"
5096,"504.00"
5097,"2099.00"
5098,"1490.00"
5100,"728.00"
5101,"589.00"
5102,"2219.00"
5103,"1399.00"
5104,"1657.00"
5105,"1346.00"
5106,"489.00"
5107,"1758.00"
5108,"987.00"
5109,"681.00"
5110,"772.00"
5111,"956.00"
5112,"567.00"
5113,"2603.00"
5114,"2567.00"
5115,"603.00"
5116,"1003.00"
5117,"845.00"
5118,"906.00"
5119,"531.00"
5120,"542.00"
5121,"2199.00"
5122,"2342.00"
5123,"1040.00"
5124,"845.00"
5125,"916.00"
5126,"410.00"
5127,"1211.00"
5128,"1197.00"
5129,"1780.00"
5130,"1214.00"
5131,"1974.00"
5132,"1640.00"
5133,"3500.00"
5134,"1574.00"
5135,"1263.00"
5136,"1324.00"
5137,"1913.00"
5138,"3018.00"
5139,"274.00"
5140,"470.00"
5141,"431.00"
5142,"508.00"
5143,"1001.00"
5144,"1680.00"
5145,"771.00"
5146,"2175.00"
5147,"385.00"
5148,"1064.00"
5149,"924.00"
5150,"335.00"
5151,"942.00"
5152,"1086.00"
5153,"601.00"
5154,"701.00"
5155,"454.00"
5156,"713.00"
5157,"582.00"
5158,"976.00"
5159,"1265.00"
5160,"2676.00"
5161,"698.00"
5162,"570.00"
5163,"740.00"
5164,"2232.00"
5165,"1756.00"
5166,"1057.00"
5167,"172.00"
5168,"1362.00"
5169,"220.00"
5170,"1411.00"
5171,"735.00"
5172,"1610.00"
5173,"1722.00"
5174,"537.00"
5175,"2902.00"
5176,"1377.00"
5177,"1759.00"
5178,"1594.00"
5179,"1818.00"
5180,"1989.00"
5181,"2513.00"
5182,"2766.00"
5183,"3318.00"
5184,"3107.00"
5185,"1195.00"
5186,"2418.00"
5187,"1127.00"
5188,"1258.00"
5189,"2669.00"
5190,"1313.00"
5191,"987.00"
5192,"690.00"
5193,"1467.00"
5194,"60.00"
5195,"2904.00"
5196,"1307.00"
5197,"927.00"
5198,"136.00"
5199,"1053.00"
5200,"2517.00"
5201,"1045.00"
5202,"3740.00"
5203,"746.00"
5204,"1017.00"
5205,"1029.00"
5206,"2274.00"
5207,"475.00"
5208,"2350.00"
5209,"622.00"
5210,"873.00"
5211,"120.00"
5212,"489.00"
5213,"736.00"
5214,"5811.00"
5215,"1079.00"
5216,"1396.00"
5217,"1472.00"
5218,"70.00"
5219,"710.00"
5220,"1094.00"
5221,"2478.00"
5222,"2637.00"
5223,"2330.00"
5224,"568.00"
5225,"550.00"
