"user_id","order_quantity"
5233,"2"
5234,"2"
5235,"1"
5236,"1"
5237,"1"
5238,"2"
5239,"1"
5240,"5"
5241,"3"
5242,"2"
5243,"1"
5244,"2"
5245,"9"
5246,"2"
5247,"5"
5248,"1"
5249,"2"
5250,"2"
5251,"2"
5252,"1"
5253,"12"
5254,"4"
5255,"2"
5256,"3"
5257,"4"
5258,"3"
5259,"4"
5260,"3"
5261,"2"
5262,"5"
5263,"5"
5264,"1"
5265,"4"
5266,"2"
5267,"3"
5268,"3"
5269,"2"
5270,"4"
5271,"2"
5272,"2"
5273,"2"
5274,"2"
5275,"1"
5276,"2"
5277,"1"
5278,"3"
5279,"1"
5280,"2"
5281,"7"
5282,"2"
5283,"4"
5284,"6"
5285,"4"
5286,"3"
5287,"1"
5288,"3"
5289,"4"
5290,"1"
5291,"2"
5292,"3"
5293,"8"
5294,"3"
5295,"2"
5296,"2"
5297,"5"
5298,"1"
5299,"4"
5300,"2"
5301,"5"
5302,"10"
5303,"4"
5304,"2"
5305,"2"
5306,"4"
5307,"1"
5308,"1"
5309,"5"
5310,"1"
5311,"2"
5312,"1"
5313,"3"
5314,"5"
5315,"1"
5316,"4"
5317,"1"
5318,"1"
5319,"2"
5320,"2"
5321,"3"
5322,"2"
5323,"1"
5324,"5"
5325,"1"
5326,"3"
5327,"4"
5328,"7"
5329,"2"
5330,"5"
5331,"2"
5332,"9"
5333,"3"
5334,"3"
5335,"3"
5336,"7"
5337,"3"
5338,"4"
5339,"3"
5340,"8"
5341,"2"
5342,"4"
5343,"5"
5344,"7"
5345,"2"
5346,"4"
5347,"5"
5348,"3"
5349,"2"
5350,"8"
5351,"2"
5352,"2"
5353,"3"
5354,"3"
5355,"3"
5356,"2"
5357,"4"
5358,"2"
5359,"4"
5360,"9"
5361,"2"
5362,"1"
5363,"3"
5364,"9"
5365,"4"
5366,"2"
5367,"6"
5368,"2"
5369,"4"
5370,"4"
5371,"2"
5372,"2"
5373,"5"
5374,"3"
5375,"5"
5376,"4"
5377,"4"
5378,"1"
5379,"2"
5380,"1"
5381,"1"
5382,"1"
5383,"1"
5384,"3"
5385,"2"
5386,"2"
5387,"1"
5388,"6"
5389,"8"
5390,"3"
5391,"7"
5392,"2"
5393,"2"
5394,"2"
5395,"3"
5396,"1"
5397,"6"
5398,"2"
5399,"2"
5400,"2"
5401,"1"
5402,"4"
5403,"2"
5404,"1"
5405,"2"
5406,"3"
5407,"3"
5408,"2"
5409,"5"
5410,"4"
5411,"4"
5412,"4"
5413,"1"
5414,"1"
5415,"1"
5417,"1"
5418,"3"
5419,"2"
5420,"4"
5421,"1"
5422,"4"
5423,"4"
5424,"3"
5425,"3"
5426,"1"
5427,"4"
5428,"2"
5429,"4"
5430,"3"
5431,"3"
5432,"1"
5433,"7"
5434,"2"
5435,"1"
5436,"5"
5437,"4"
5438,"1"
5439,"1"
5440,"6"
5441,"9"
5442,"2"
5443,"2"
5444,"10"
5445,"1"
5446,"2"
5447,"1"
5448,"4"
5449,"5"
5450,"3"
5451,"6"
5452,"1"
5453,"1"
5454,"3"
5455,"1"
5456,"6"
5457,"5"
5458,"2"
5459,"3"
5460,"2"
5461,"5"
5462,"1"
5463,"4"
5464,"4"
5465,"4"
5466,"2"
5467,"4"
5468,"8"
5469,"3"
5470,"2"
5471,"2"
5472,"3"
5473,"2"
5474,"7"
5475,"7"
5476,"1"
5477,"1"
5478,"3"
5479,"3"
5480,"2"
5481,"1"
5482,"3"
5483,"3"
5484,"6"
5485,"2"
5486,"2"
5487,"3"
5488,"2"
5489,"1"
5490,"1"
5491,"4"
5492,"3"
5493,"2"
5494,"1"
5495,"7"
5496,"3"
5497,"4"
5498,"5"
5499,"3"
5500,"1"
5501,"2"
5502,"1"
5503,"3"
5504,"6"
5505,"1"
5506,"1"
5507,"4"
5508,"2"
5509,"3"
5510,"1"
5511,"2"
5512,"5"
5513,"4"
5514,"2"
5515,"4"
5516,"2"
5517,"4"
5518,"12"
5519,"4"
5520,"7"
5521,"3"
5522,"2"
5523,"8"
5524,"2"
5525,"3"
5526,"5"
5527,"7"
5528,"7"
5529,"1"
5530,"3"
5531,"4"
5532,"6"
5533,"1"
5534,"7"
5535,"4"
5536,"3"
5537,"4"
5538,"5"
5539,"4"
5540,"2"
5541,"5"
5542,"2"
5543,"9"
5544,"3"
5545,"3"
5546,"3"
5547,"3"
5548,"4"
5549,"3"
5550,"1"
5551,"1"
5552,"1"
5553,"5"
5554,"4"
5555,"1"
5556,"2"
5557,"5"
5558,"4"
5559,"3"
5560,"3"
5561,"6"
5562,"2"
5563,"5"
5564,"4"
5565,"2"
5566,"2"
5567,"5"
5568,"1"
5569,"3"
5570,"2"
5571,"3"
5572,"2"
5573,"5"
5574,"1"
5575,"3"
5576,"2"
5577,"2"
5578,"2"
5579,"2"
5580,"1"
5581,"1"
5582,"3"
5583,"1"
5584,"3"
5585,"1"
5586,"5"
5587,"3"
5588,"2"
5589,"6"
5590,"3"
5591,"4"
5592,"5"
5593,"4"
5594,"1"
5595,"1"
5596,"1"
5597,"1"
5598,"4"
5599,"4"
5600,"2"
5601,"2"
5603,"7"
5604,"3"
5605,"1"
5606,"1"
5607,"5"
5608,"2"
5609,"2"
5610,"1"
5611,"2"
5612,"6"
5613,"3"
5614,"1"
5615,"2"
5616,"3"
5617,"5"
5618,"3"
5619,"4"
5620,"2"
5621,"3"
5622,"1"
5623,"1"
5624,"4"
5625,"3"
5626,"3"
5627,"2"
5628,"1"
5629,"3"
5630,"8"
5631,"4"
5632,"2"
5633,"10"
5634,"1"
5635,"5"
5636,"1"
5637,"3"
5638,"4"
5639,"2"
5640,"2"
5641,"6"
5642,"3"
5643,"1"
5644,"5"
5645,"4"
5646,"1"
5647,"1"
5648,"4"
5649,"3"
5650,"8"
5651,"4"
5652,"1"
5653,"2"
5654,"3"
5655,"2"
5656,"4"
5657,"4"
5658,"6"
5659,"3"
5660,"1"
5661,"4"
5662,"3"
5663,"2"
5664,"1"
5665,"2"
5666,"4"
5667,"3"
5668,"4"
5669,"1"
5670,"4"
5671,"5"
5672,"3"
5673,"1"
5674,"1"
5675,"4"
5676,"1"
5677,"1"
5678,"2"
5679,"5"
5680,"3"
5681,"1"
5682,"2"
5683,"4"
5684,"1"
5685,"2"
5686,"1"
5687,"1"
5688,"3"
5689,"5"
5690,"5"
5691,"3"
5692,"4"
5693,"7"
5694,"5"
5695,"2"
5696,"8"
5697,"3"
5698,"2"
5699,"1"
5700,"2"
5701,"4"
5702,"4"
5703,"3"
5704,"2"
5705,"8"
5706,"1"
5707,"2"
5708,"4"
5709,"8"
5710,"3"
5711,"3"
5712,"7"
5713,"1"
5714,"1"
5715,"1"
5716,"1"
5717,"1"
5718,"2"
5719,"5"
5720,"1"
5721,"7"
5723,"3"
5724,"4"
5725,"3"
5726,"4"
5727,"1"
5728,"3"
5729,"1"
5730,"1"
5731,"2"
5732,"6"
5733,"5"
5734,"2"
5735,"1"
5736,"5"
5737,"7"
5738,"2"
5739,"2"
5740,"5"
5741,"3"
5742,"1"
5743,"1"
5744,"2"
5745,"5"
5746,"4"
5747,"4"
5748,"3"
5749,"2"
5750,"1"
5751,"2"
5752,"2"
5753,"2"
5754,"7"
5755,"2"
5756,"1"
5757,"2"
5758,"3"
5759,"4"
5760,"2"
5761,"7"
5762,"3"
5763,"5"
5764,"2"
5765,"2"
5766,"9"
5767,"7"
5768,"6"
5769,"1"
5770,"5"
5771,"3"
5772,"2"
5773,"2"
5774,"3"
5775,"3"
5776,"2"
5777,"4"
5778,"6"
5779,"3"
5780,"2"
5781,"6"
5782,"4"
5783,"7"
5784,"3"
5785,"3"
5786,"4"
5787,"2"
5788,"2"
5789,"2"
5790,"5"
5791,"1"
5792,"2"
5793,"3"
5794,"1"
5795,"4"
5796,"3"
5797,"6"
5798,"1"
5799,"5"
5800,"1"
5801,"1"
5802,"4"
5803,"5"
5804,"2"
5805,"1"
5806,"3"
5807,"1"
5808,"2"
5809,"5"
5810,"3"
5811,"10"
5812,"1"
5813,"4"
5814,"1"
5815,"4"
5816,"3"
5817,"3"
5818,"4"
5819,"2"
5820,"1"
5821,"5"
5822,"3"
5823,"3"
5824,"1"
5825,"3"
5826,"2"
5827,"3"
5828,"2"
5829,"2"
5830,"2"
5831,"2"
5832,"1"
5833,"3"
5834,"1"
5835,"5"
5836,"3"
5837,"3"
5838,"1"
5839,"1"
5840,"3"
5841,"3"
5842,"4"
5843,"3"
5844,"1"
5845,"3"
5846,"6"
5847,"3"
5848,"1"
5849,"1"
5850,"2"
5851,"3"
5852,"1"
5853,"3"
5854,"8"
5855,"7"
5856,"1"
5857,"2"
5858,"4"
5859,"1"
5860,"3"
5861,"2"
5862,"2"
5863,"3"
5864,"2"
5865,"4"
5866,"2"
5867,"1"
5868,"8"
5869,"3"
5870,"2"
5871,"2"
5872,"4"
5873,"1"
5874,"2"
5875,"1"
5876,"3"
5877,"8"
5878,"1"
5879,"1"
5880,"2"
5881,"5"
5882,"1"
5883,"3"
5884,"3"
5885,"2"
5886,"2"
5887,"3"
5888,"6"
5889,"4"
5890,"4"
5891,"2"
5892,"2"
5893,"1"
5894,"2"
5895,"5"
5896,"1"
5897,"6"
5898,"1"
5899,"3"
5900,"6"
5901,"7"
5902,"3"
5903,"4"
5904,"7"
5905,"5"
5906,"2"
5907,"3"
5908,"2"
5909,"1"
5910,"4"
5911,"1"
5912,"1"
5913,"7"
5914,"6"
5915,"1"
5916,"3"
5917,"2"
5918,"3"
5919,"3"
5920,"3"
5921,"4"
5922,"4"
5923,"2"
5924,"1"
5925,"2"
5926,"2"
5927,"4"
5928,"4"
5929,"1"
5930,"7"
5931,"4"
5932,"5"
5933,"4"
5934,"1"
5935,"3"
5936,"2"
5937,"2"
5938,"5"
5939,"2"
5940,"6"
5941,"5"
5942,"1"
5943,"3"
5944,"4"
5945,"4"
5946,"8"
5947,"2"
5948,"5"
5949,"6"
5950,"1"
5951,"2"
5952,"2"
5953,"3"
5954,"5"
5955,"4"
5956,"2"
5957,"1"
5958,"2"
5959,"1"
5960,"2"
5961,"3"
5962,"2"
5963,"5"
5964,"2"
5965,"3"
5966,"3"
5967,"4"
5968,"5"
5969,"4"
5970,"1"
5971,"4"
5972,"2"
5973,"6"
5974,"1"
5975,"3"
5976,"2"
5977,"3"
5978,"3"
5979,"3"
5980,"4"
5981,"5"
5982,"4"
5983,"4"
5984,"1"
5985,"3"
5986,"9"
5987,"2"
5988,"2"
5989,"1"
5990,"1"
5991,"4"
5992,"4"
5993,"1"
5994,"1"
5995,"1"
5996,"3"
5997,"4"
5998,"2"
5999,"5"
6000,"5"
6001,"2"
6002,"6"
6003,"3"
6004,"3"
6005,"6"
6006,"6"
6007,"3"
6008,"2"
6009,"1"
6010,"4"
6011,"4"
6012,"6"
6013,"3"
6014,"2"
6015,"2"
6016,"3"
6017,"2"
6018,"1"
6019,"1"
6020,"4"
6021,"2"
6022,"5"
6023,"1"
6024,"2"
6025,"4"
6026,"3"
6027,"2"
6028,"4"
6029,"4"
6030,"1"
6031,"2"
6032,"1"
6033,"10"
6034,"1"
6035,"3"
6036,"2"
6037,"2"
6038,"3"
6039,"2"
6040,"1"
6041,"1"
6042,"4"
6043,"5"
6044,"3"
6045,"1"
6046,"3"
6047,"3"
6048,"5"
6049,"4"
6050,"5"
6051,"1"
6052,"7"
6053,"2"
6054,"1"
6055,"10"
6056,"1"
6057,"2"
6058,"5"
6059,"2"
6060,"5"
6061,"1"
6062,"5"
6063,"4"
6064,"1"
6066,"4"
6067,"5"
6068,"5"
6069,"5"
6070,"3"
6071,"4"
6072,"4"
6073,"3"
6074,"2"
6075,"5"
6076,"5"
6077,"3"
6078,"3"
6079,"2"
6080,"4"
6081,"2"
6082,"2"
6083,"3"
6084,"2"
6085,"7"
6086,"1"
6087,"3"
6088,"1"
6089,"2"
6090,"3"
6091,"2"
6092,"5"
6093,"4"
6094,"1"
6095,"3"
6096,"4"
6097,"4"
6098,"1"
6099,"2"
6100,"6"
6101,"1"
6102,"1"
6103,"2"
6104,"2"
6105,"2"
6106,"3"
6107,"3"
6108,"2"
6109,"1"
6110,"2"
6111,"3"
6112,"8"
6113,"3"
6114,"6"
6115,"2"
6116,"3"
6117,"8"
6118,"2"
6119,"1"
6120,"5"
6121,"1"
6122,"2"
6123,"4"
6124,"1"
6125,"5"
6126,"7"
6127,"2"
6128,"5"
6129,"2"
6130,"3"
6131,"2"
6132,"4"
6133,"4"
6134,"3"
6135,"2"
6136,"2"
6137,"3"
6138,"5"
6139,"3"
6140,"2"
6141,"3"
6142,"1"
6143,"4"
6144,"1"
6145,"2"
6146,"3"
6147,"4"
6148,"3"
6150,"3"
6151,"1"
6152,"2"
6153,"2"
6154,"7"
6155,"6"
6156,"3"
6157,"1"
6158,"4"
6159,"3"
6160,"3"
6161,"4"
6162,"4"
6163,"1"
6164,"2"
6165,"6"
6166,"4"
6167,"3"
6168,"3"
6169,"4"
6170,"7"
6171,"5"
6172,"5"
6173,"4"
6174,"1"
6175,"3"
6176,"5"
6177,"3"
6178,"1"
6179,"3"
6180,"3"
6181,"3"
6182,"4"
6183,"1"
6184,"5"
6185,"5"
6186,"1"
6187,"3"
6188,"6"
6189,"2"
6190,"2"
6191,"3"
6192,"7"
6193,"3"
6194,"3"
6195,"8"
6196,"1"
6197,"4"
6198,"4"
6199,"5"
6200,"3"
6201,"4"
6202,"3"
6203,"2"
6204,"5"
6205,"5"
6206,"3"
6207,"2"
6208,"4"
6209,"4"
6210,"3"
6211,"2"
6212,"1"
6213,"2"
6214,"1"
6215,"5"
6216,"4"
6217,"1"
6218,"2"
6219,"2"
6220,"7"
6221,"3"
6222,"6"
6224,"5"
6225,"3"
6226,"3"
6227,"1"
6228,"3"
6229,"2"
6230,"3"
6231,"5"
6232,"2"
6233,"2"
6234,"3"
6236,"2"
6237,"1"
6238,"2"
6239,"1"
6240,"4"
6241,"1"
6242,"1"
6243,"1"
6244,"1"
6245,"1"
6246,"2"
6247,"2"
6248,"1"
6249,"5"
6250,"1"
6251,"3"
6252,"2"
6253,"2"
6254,"6"
6255,"5"
6256,"4"
6257,"2"
6258,"3"
6259,"2"
6260,"2"
6261,"3"
6262,"1"
6263,"3"
6264,"2"
6265,"2"
6266,"1"
6267,"2"
6268,"4"
6269,"1"
6270,"2"
6271,"1"
6272,"1"
6273,"2"
6274,"5"
6275,"8"
6276,"2"
6277,"4"
6278,"1"
6279,"4"
6280,"2"
6281,"1"
6282,"3"
6283,"1"
6284,"2"
6285,"2"
6286,"1"
6287,"1"
6288,"1"
6289,"1"
6290,"6"
6291,"1"
6292,"5"
6293,"1"
6294,"2"
6295,"1"
6296,"3"
6298,"5"
6299,"5"
6300,"3"
6301,"1"
6302,"3"
6303,"6"
6304,"4"
6305,"6"
6306,"3"
6307,"4"
6308,"2"
6309,"2"
6310,"2"
6311,"2"
6312,"4"
6313,"3"
6314,"1"
6315,"2"
6316,"3"
6317,"3"
6318,"1"
6319,"5"
6320,"4"
6321,"3"
6322,"2"
6323,"6"
6324,"1"
6325,"2"
6326,"1"
6327,"2"
6328,"6"
6329,"1"
6330,"5"
6331,"1"
6332,"5"
6333,"4"
6334,"1"
6335,"2"
6336,"2"
6337,"3"
6338,"1"
6339,"2"
6340,"2"
6341,"4"
6342,"4"
6343,"3"
6344,"2"
6345,"2"
6346,"2"
6347,"2"
6348,"6"
6349,"2"
6350,"1"
6351,"2"
6352,"4"
6353,"2"
6354,"3"
6355,"6"
6356,"1"
6357,"1"
6358,"2"
6359,"3"
6360,"2"
6361,"1"
6362,"4"
6363,"2"
6364,"8"
6365,"2"
6366,"1"
6367,"1"
6368,"1"
6369,"4"
6370,"4"
6371,"4"
6372,"6"
6373,"2"
6374,"2"
6375,"2"
6376,"4"
6377,"1"
6378,"2"
6379,"1"
6380,"2"
6381,"5"
6382,"7"
6383,"2"
6384,"2"
6385,"4"
6386,"1"
6387,"5"
6388,"3"
6389,"3"
6390,"2"
6391,"1"
6392,"2"
6393,"1"
6394,"3"
6395,"6"
6396,"4"
6397,"3"
6398,"2"
6399,"1"
6400,"2"
6401,"2"
6402,"4"
6403,"6"
6404,"4"
6405,"1"
6406,"4"
6407,"3"
6408,"4"
6409,"3"
6410,"1"
6411,"1"
6412,"4"
6413,"2"
6414,"5"
6415,"4"
6416,"4"
6417,"3"
6418,"1"
6419,"4"
6420,"2"
6421,"4"
6422,"6"
6423,"3"
6424,"6"
6425,"2"
6426,"6"
6427,"2"
6428,"3"
6429,"1"
6430,"2"
6431,"2"
6432,"3"
6433,"3"
6434,"2"
6435,"4"
6436,"3"
6437,"1"
6438,"2"
6439,"4"
6440,"2"
6441,"3"
6442,"2"
6443,"1"
6444,"2"
6445,"1"
6446,"4"
6447,"4"
6448,"4"
6449,"1"
6450,"3"
6451,"4"
6452,"5"
6453,"4"
6454,"5"
6455,"1"
6456,"3"
6457,"6"
6458,"3"
6459,"4"
6460,"3"
6461,"1"
6462,"4"
6463,"1"
6464,"2"
6465,"4"
6466,"7"
6467,"2"
6468,"2"
6469,"3"
6470,"4"
6471,"2"
6472,"3"
6473,"4"
6474,"2"
6475,"3"
6476,"4"
6477,"6"
6478,"1"
6479,"5"
6480,"2"
6481,"6"
6482,"1"
6483,"1"
6484,"5"
6485,"4"
6486,"1"
6487,"3"
6488,"2"
6489,"6"
6490,"1"
6491,"6"
6492,"3"
6493,"3"
6494,"4"
6495,"3"
6496,"5"
6497,"4"
6498,"3"
6499,"1"
6500,"5"
6501,"1"
6502,"2"
6503,"4"
6504,"1"
6505,"2"
6506,"4"
6507,"1"
6508,"1"
6509,"3"
6510,"2"
6511,"3"
6512,"2"
6513,"1"
6514,"4"
6515,"2"
6516,"1"
6517,"3"
6518,"4"
6519,"1"
6520,"2"
6521,"3"
6522,"5"
6523,"2"
6524,"1"
6525,"3"
6527,"3"
6528,"2"
6529,"3"
6530,"2"
6531,"2"
6532,"1"
6533,"2"
6534,"4"
6535,"3"
6536,"3"
6537,"1"
6538,"3"
6539,"2"
6540,"3"
6541,"5"
6542,"1"
6543,"3"
6544,"3"
6545,"5"
6546,"4"
6548,"2"
6549,"1"
6550,"5"
6551,"5"
6552,"3"
6553,"2"
6554,"5"
6555,"5"
6556,"2"
6557,"2"
6558,"4"
6559,"2"
6560,"2"
6561,"3"
6562,"1"
6563,"1"
6564,"5"
6565,"4"
6566,"4"
6567,"3"
6568,"4"
6569,"3"
6571,"3"
6572,"1"
6573,"3"
6574,"4"
6575,"4"
6576,"3"
6577,"1"
6578,"3"
6579,"1"
6580,"1"
6581,"6"
6582,"5"
6583,"1"
6584,"1"
6585,"2"
6587,"1"
6588,"1"
6589,"2"
6591,"4"
6592,"3"
6593,"3"
6594,"2"
6595,"2"
6596,"2"
6597,"5"
6598,"5"
6599,"2"
6600,"3"
6601,"2"
6602,"8"
6603,"5"
6604,"2"
6605,"4"
6606,"4"
6607,"3"
6608,"4"
6609,"3"
6610,"1"
6611,"2"
6612,"4"
6613,"3"
6614,"1"
6615,"2"
6616,"1"
6617,"2"
6618,"2"
6619,"1"
6620,"3"
6621,"1"
6622,"4"
6623,"3"
6624,"2"
6625,"2"
6626,"3"
6627,"3"
6628,"3"
6629,"1"
6630,"1"
6631,"2"
6632,"3"
6633,"2"
6634,"1"
6635,"2"
6636,"7"
6637,"2"
6638,"5"
6639,"2"
6640,"3"
6641,"2"
6642,"2"
6643,"2"
6644,"1"
6645,"1"
6646,"2"
6647,"2"
6648,"4"
6649,"3"
6650,"2"
6651,"1"
6652,"1"
6653,"3"
6654,"2"
6655,"2"
6656,"1"
6657,"5"
6658,"5"
6659,"2"
6660,"2"
6661,"6"
6662,"3"
6663,"3"
6664,"4"
6665,"3"
6666,"1"
6667,"2"
6668,"4"
6669,"2"
6670,"6"
6671,"6"
6672,"4"
6673,"5"
6674,"1"
6675,"7"
6676,"2"
6677,"5"
6678,"3"
6679,"1"
6680,"2"
6681,"4"
6682,"7"
6683,"7"
6684,"4"
6685,"2"
6686,"1"
6687,"1"
6688,"2"
6689,"2"
6690,"4"
6691,"2"
6692,"3"
6693,"3"
6694,"5"
6695,"4"
6696,"5"
6697,"1"
6699,"1"
6700,"1"
6701,"6"
6702,"3"
6703,"2"
6704,"2"
6705,"1"
6706,"1"
6707,"2"
6708,"2"
6709,"4"
6710,"6"
6711,"4"
6712,"1"
6713,"1"
6714,"1"
6715,"9"
6716,"1"
6717,"1"
6718,"4"
6719,"2"
6720,"4"
6721,"1"
6722,"4"
6723,"3"
6724,"3"
6725,"2"
6726,"2"
6727,"3"
6728,"2"
6729,"1"
6730,"4"
6731,"2"
6732,"2"
6733,"2"
6734,"2"
6735,"2"
6736,"1"
6737,"2"
6738,"5"
6739,"1"
6740,"4"
6741,"1"
6742,"1"
6743,"6"
6744,"1"
6745,"1"
6746,"2"
6747,"1"
6748,"6"
6749,"1"
6750,"3"
6751,"3"
6752,"7"
6753,"1"
6754,"3"
6755,"5"
6756,"5"
6757,"4"
6758,"1"
6759,"1"
6760,"6"
6761,"7"
6762,"1"
6763,"1"
6764,"3"
6766,"2"
6767,"2"
6768,"2"
6769,"4"
6770,"2"
6771,"4"
6772,"9"
6773,"1"
6774,"1"
6775,"1"
6776,"3"
6777,"6"
6778,"5"
6779,"4"
6780,"2"
6781,"3"
6782,"1"
6783,"5"
6784,"4"
6785,"3"
6786,"3"
6787,"2"
6788,"1"
6789,"3"
6790,"4"
6791,"1"
6792,"2"
6793,"1"
6794,"3"
6795,"2"
6796,"1"
6797,"3"
6798,"4"
6799,"2"
6800,"3"
6801,"3"
6802,"2"
6803,"4"
6804,"3"
6805,"4"
6806,"3"
6807,"1"
6808,"5"
6809,"1"
6810,"2"
6811,"2"
6813,"3"
6814,"5"
6815,"2"
6816,"4"
6818,"5"
6819,"2"
6820,"4"
6821,"2"
6822,"5"
6823,"2"
6824,"2"
6825,"2"
6826,"7"
6827,"1"
6828,"2"
6829,"2"
6830,"1"
6831,"2"
6832,"2"
6833,"2"
6834,"3"
6835,"5"
6836,"2"
6837,"1"
6838,"4"
6839,"1"
6840,"1"
6841,"1"
6842,"7"
6843,"1"
6844,"2"
6845,"3"
6846,"6"
6847,"2"
6848,"2"
6849,"6"
6850,"2"
6851,"3"
6852,"2"
6853,"1"
6854,"1"
6855,"2"
6856,"1"
6857,"4"
6858,"1"
6859,"1"
6860,"3"
6861,"1"
6862,"4"
6863,"3"
6864,"2"
6865,"2"
6866,"2"
6867,"3"
6869,"2"
6870,"3"
6871,"1"
6872,"2"
6873,"2"
6874,"3"
6875,"2"
6876,"3"
6877,"1"
6878,"1"
6879,"3"
6880,"3"
6881,"2"
6882,"2"
6883,"1"
6884,"1"
6885,"1"
6886,"6"
6887,"4"
6888,"4"
6889,"1"
6890,"6"
6891,"1"
6892,"4"
6893,"3"
6894,"5"
6895,"3"
6896,"4"
6897,"2"
6898,"1"
6899,"1"
6900,"3"
6901,"2"
6902,"7"
6903,"4"
6904,"3"
6905,"2"
6906,"4"
6907,"4"
6908,"5"
6909,"3"
6910,"6"
6911,"2"
6912,"1"
6913,"1"
6914,"2"
6915,"3"
6916,"7"
6917,"2"
6918,"1"
6919,"5"
6920,"3"
6921,"6"
6923,"7"
6924,"1"
6925,"1"
6926,"1"
6927,"5"
6928,"5"
6929,"1"
6930,"3"
6931,"2"
6932,"3"
6933,"2"
6934,"3"
6935,"4"
6937,"1"
6938,"5"
6939,"2"
6940,"2"
6941,"7"
6942,"2"
6943,"2"
6944,"5"
6945,"3"
6946,"3"
6947,"1"
6948,"1"
6949,"4"
6950,"2"
6951,"1"
6952,"1"
6953,"1"
6954,"3"
6955,"2"
6956,"2"
6957,"4"
6958,"4"
6959,"6"
6960,"1"
6961,"5"
6962,"1"
6963,"1"
6964,"7"
6965,"6"
6966,"1"
6967,"3"
6968,"2"
6969,"3"
6970,"4"
6971,"3"
6972,"3"
6973,"2"
6974,"3"
6975,"3"
6976,"2"
6977,"3"
6978,"2"
6979,"2"
6980,"1"
6981,"3"
6982,"1"
6983,"2"
6984,"2"
6985,"1"
6986,"5"
6987,"5"
6988,"3"
6989,"1"
6990,"2"
6991,"4"
6992,"1"
6993,"6"
6994,"2"
6995,"3"
6996,"1"
6997,"3"
6998,"2"
6999,"3"
7000,"7"
7001,"2"
7002,"4"
7003,"4"
7004,"1"
7005,"4"
7006,"5"
7007,"3"
7008,"2"
7009,"4"
7010,"3"
7011,"1"
7012,"6"
7013,"1"
7014,"3"
7015,"2"
7016,"2"
7017,"3"
7018,"2"
7019,"1"
7020,"2"
7021,"2"
7022,"2"
7023,"3"
7024,"5"
7025,"3"
7026,"1"
7027,"5"
7028,"3"
7029,"3"
7030,"1"
7031,"5"
7032,"4"
7033,"5"
7034,"5"
7035,"4"
7036,"6"
7037,"8"
7038,"4"
7039,"2"
7040,"1"
7041,"1"
7042,"2"
7043,"1"
7044,"1"
7046,"5"
7047,"3"
7048,"7"
7049,"4"
7050,"1"
7051,"1"
7052,"3"
7053,"1"
7054,"1"
7055,"1"
7056,"1"
7057,"2"
7058,"2"
7059,"1"
7060,"2"
7061,"2"
7062,"3"
7063,"4"
7064,"4"
7065,"1"
7066,"4"
7067,"1"
7068,"1"
7069,"1"
7070,"3"
7071,"2"
7072,"1"
7073,"1"
7074,"4"
7075,"1"
7076,"1"
7077,"2"
7078,"3"
7079,"3"
7080,"1"
7081,"1"
7082,"1"
7083,"6"
7084,"2"
7085,"3"
7086,"8"
7087,"4"
7088,"1"
7089,"3"
7090,"2"
7091,"1"
7092,"2"
7093,"2"
7094,"2"
7095,"2"
7096,"1"
7097,"4"
7098,"4"
7099,"2"
7100,"1"
7101,"2"
7102,"7"
7103,"1"
7104,"2"
7105,"5"
7106,"4"
7107,"1"
7108,"5"
7109,"4"
7110,"1"
7111,"2"
7112,"5"
7113,"3"
7114,"4"
7115,"1"
7116,"3"
7117,"1"
7118,"2"
7119,"1"
7120,"3"
7121,"2"
7122,"2"
7123,"2"
7124,"2"
7125,"1"
7126,"4"
7127,"2"
7128,"1"
7129,"5"
7130,"3"
7131,"3"
7132,"3"
7133,"3"
7134,"1"
7135,"2"
7136,"5"
7137,"2"
7138,"2"
7139,"3"
7140,"4"
7141,"1"
7142,"2"
7143,"1"
7144,"3"
7145,"2"
7146,"2"
7147,"1"
7148,"1"
7149,"1"
7150,"2"
7151,"3"
7152,"4"
7153,"2"
7154,"5"
7155,"4"
7156,"1"
7157,"2"
7158,"2"
7159,"2"
7160,"2"
7161,"2"
7162,"4"
7163,"4"
7164,"1"
7165,"1"
7166,"2"
7167,"3"
7168,"3"
7169,"1"
7170,"10"
7171,"3"
7172,"1"
7173,"3"
7174,"3"
7175,"4"
7176,"2"
7177,"3"
7178,"5"
7179,"4"
7180,"3"
7181,"2"
7182,"3"
7183,"7"
7184,"3"
7185,"4"
7186,"2"
7187,"1"
7188,"4"
7189,"1"
7190,"2"
7191,"1"
7192,"2"
7193,"3"
7194,"1"
7195,"2"
7196,"2"
7197,"2"
7198,"3"
7199,"2"
7200,"1"
7201,"1"
7202,"1"
7203,"2"
7204,"2"
7205,"1"
7206,"2"
7207,"7"
7208,"3"
7209,"4"
7210,"1"
7211,"7"
7212,"4"
7213,"3"
7214,"4"
7215,"1"
7216,"1"
7217,"1"
7218,"4"
7219,"3"
7220,"3"
7221,"5"
7222,"2"
7223,"4"
7224,"5"
7225,"4"
7226,"3"
7227,"2"
7228,"2"
7229,"1"
7230,"1"
7231,"2"
7232,"4"
7233,"3"
7234,"3"
7235,"6"
7236,"2"
7237,"1"
7238,"4"
7239,"1"
7240,"1"
7241,"2"
7242,"2"
7243,"3"
7244,"1"
7245,"1"
7246,"6"
7247,"5"
7248,"1"
7249,"3"
7250,"1"
7251,"9"
