"user_id","age"
162,"50"
956,"22"
19039,"37"
1763,"17"
10776,"55"
9260,"20"
15903,"15"
3939,"42"
50,"14"
43,"55"
15452,"17"
9969,"38"
20356,"42"
7220,"21"
18000,"37"
18165,"28"
21298,"51"
5110,"37"
6699,"14"
874,"54"
2910,"46"
9852,"36"
21333,"32"
3349,"51"
14257,"40"
2779,"27"
16356,"26"
12497,"26"
13354,"50"
3384,"54"
13116,"51"
7627,"33"
828,"49"
12076,"18"
18283,"15"
17917,"16"
12024,"26"
17310,"55"
5275,"40"
16832,"29"
5889,"53"
11201,"40"
10310,"18"
20328,"29"
19364,"23"
7424,"35"
20665,"54"
3503,"16"
19063,"19"
17398,"33"
14404,"25"
5698,"48"
9420,"36"
9581,"27"
9519,"32"
6189,"24"
5255,"22"
19801,"17"
6859,"29"
6182,"47"
15139,"36"
12354,"36"
10499,"19"
20529,"55"
17051,"20"
18537,"47"
17670,"45"
2235,"40"
5680,"50"
9344,"44"
19822,"26"
843,"27"
20519,"46"
4743,"51"
9399,"28"
3670,"31"
15055,"49"
2369,"24"
5820,"53"
12270,"32"
5740,"37"
17683,"37"
21146,"50"
18856,"46"
9940,"44"
20358,"29"
16566,"40"
13933,"47"
2475,"55"
17493,"44"
17335,"51"
1954,"32"
2322,"26"
6738,"36"
9455,"18"
11239,"33"
19192,"46"
4783,"46"
15448,"51"
8373,"52"
7585,"51"
6965,"38"
4659,"19"
15443,"50"
20823,"24"
6234,"43"
16861,"46"
11639,"39"
15193,"22"
7549,"29"
13832,"36"
6346,"54"
12455,"40"
16621,"52"
11669,"21"
2663,"53"
5874,"44"
524,"28"
12691,"25"
18917,"35"
5272,"46"
15747,"15"
21081,"39"
17860,"31"
13349,"37"
19197,"26"
14478,"28"
4813,"52"
10730,"38"
13277,"33"
10061,"52"
14628,"35"
11704,"16"
15649,"22"
6134,"23"
18577,"31"
17888,"25"
15432,"26"
2899,"51"
17259,"51"
14500,"32"
4160,"17"
18641,"31"
2464,"25"
13015,"51"
20955,"22"
5586,"52"
13371,"30"
14255,"22"
2882,"21"
9977,"24"
18941,"48"
2748,"47"
6804,"27"
6840,"17"
10836,"29"
8481,"26"
15197,"48"
8352,"45"
20227,"48"
2494,"39"
16928,"51"
15497,"54"
18649,"46"
13607,"37"
12349,"44"
19538,"17"
8646,"28"
12170,"54"
9955,"40"
4687,"34"
8798,"22"
18755,"45"
3985,"43"
6895,"27"
6930,"50"
1973,"51"
4209,"26"
1901,"28"
10772,"35"
20428,"16"
3049,"53"
11523,"39"
6708,"21"
15551,"38"
15031,"28"
11077,"26"
16282,"18"
20401,"48"
17256,"26"
10761,"27"
14290,"37"
17741,"33"
3358,"38"
20389,"53"
17842,"53"
13859,"53"
15729,"40"
6762,"20"
13170,"35"
18929,"44"
16005,"34"
20805,"21"
9070,"51"
14625,"32"
12681,"42"
2855,"32"
7641,"19"
18542,"55"
1510,"21"
8377,"43"
14505,"37"
9666,"32"
20822,"54"
3988,"28"
17673,"17"
16354,"19"
21314,"39"
6210,"27"
5805,"16"
21199,"33"
423,"16"
5189,"15"
11087,"30"
4900,"42"
7831,"27"
21049,"54"
14416,"17"
11158,"48"
18948,"43"
15855,"21"
6059,"21"
9737,"35"
18832,"49"
11765,"14"
13539,"43"
14425,"33"
17416,"35"
5029,"28"
15756,"35"
12256,"50"
10135,"18"
11037,"36"
149,"37"
18388,"29"
12428,"25"
17207,"43"
17022,"14"
2545,"37"
10603,"35"
1893,"18"
4916,"30"
1910,"40"
18610,"41"
9202,"29"
8871,"49"
11055,"33"
16399,"38"
231,"22"
15275,"39"
1867,"30"
8102,"54"
20467,"36"
17302,"13"
4670,"15"
16446,"27"
2503,"23"
13950,"52"
14772,"36"
19888,"40"
13333,"30"
12173,"26"
19560,"35"
439,"43"
17784,"25"
3393,"32"
18353,"36"
15645,"53"
8849,"38"
6249,"54"
5199,"14"
18526,"25"
15909,"35"
18664,"35"
13163,"51"
18403,"42"
9503,"27"
5079,"39"
4973,"55"
9157,"15"
3117,"35"
4747,"26"
20818,"28"
11652,"17"
3269,"36"
4009,"52"
6431,"17"
18405,"52"
2838,"48"
11846,"50"
13614,"20"
15912,"23"
4655,"28"
994,"15"
11779,"17"
10975,"22"
5210,"20"
4198,"46"
8575,"16"
9815,"34"
5876,"24"
10297,"39"
6650,"47"
6485,"30"
7361,"50"
3423,"34"
10547,"38"
3274,"40"
20932,"33"
14110,"24"
2597,"36"
8151,"47"
14669,"32"
12133,"27"
1186,"55"
11466,"27"
19440,"14"
1982,"35"
615,"52"
17307,"50"
11109,"16"
4235,"50"
4317,"32"
21209,"31"
13176,"35"
7901,"22"
3178,"23"
21261,"18"
18212,"28"
20606,"53"
8188,"46"
9343,"38"
12401,"30"
11897,"39"
17077,"41"
15050,"27"
9959,"28"
1615,"30"
19452,"32"
20900,"50"
2320,"23"
16702,"38"
13309,"32"
19883,"44"
20934,"23"
8477,"42"
10950,"22"
20183,"25"
15820,"28"
9439,"34"
3492,"38"
11249,"40"
8270,"15"
14127,"44"
14445,"19"
18601,"19"
5479,"54"
1783,"55"
13226,"20"
478,"41"
17276,"22"
10042,"30"
1963,"41"
19122,"51"
19351,"16"
5715,"49"
11025,"30"
17819,"38"
6167,"18"
3753,"46"
17546,"44"
18374,"19"
6199,"41"
15189,"20"
5164,"46"
15388,"24"
20018,"53"
2671,"53"
11338,"23"
18756,"32"
14046,"20"
4799,"47"
16677,"34"
14796,"15"
6742,"22"
16225,"14"
4194,"22"
932,"22"
16749,"15"
18248,"14"
167,"53"
14246,"17"
20824,"26"
15463,"37"
7679,"52"
2918,"31"
20701,"24"
14954,"35"
5090,"54"
13028,"40"
19145,"51"
5772,"31"
19542,"26"
205,"50"
5590,"25"
14593,"48"
10445,"17"
8088,"45"
12442,"51"
12339,"24"
18659,"43"
14819,"54"
3020,"27"
14429,"38"
17844,"32"
20381,"43"
21377,"36"
492,"28"
13453,"17"
20913,"38"
15633,"46"
20267,"25"
21114,"39"
15614,"47"
106,"14"
968,"20"
10276,"32"
16787,"29"
5318,"17"
17692,"42"
14321,"48"
1422,"16"
20216,"50"
2985,"16"
13831,"18"
9426,"18"
662,"40"
18106,"35"
6348,"19"
1637,"35"
9810,"39"
15523,"41"
14154,"51"
19172,"17"
10257,"33"
3440,"19"
11757,"20"
9535,"31"
10130,"38"
13755,"32"
11526,"47"
3109,"42"
20916,"39"
17450,"54"
3961,"33"
5188,"35"
9600,"46"
14297,"17"
17369,"53"
8094,"36"
11811,"36"
13857,"50"
7277,"27"
1094,"48"
10513,"54"
18915,"22"
17311,"46"
14254,"46"
2125,"40"
9486,"39"
8265,"25"
19168,"19"
9698,"19"
9395,"21"
20518,"53"
10489,"14"
6444,"45"
891,"44"
8438,"37"
15986,"20"
6639,"28"
18604,"15"
5380,"21"
3454,"50"
7451,"40"
16016,"31"
3506,"37"
5281,"40"
15008,"31"
1425,"53"
7263,"33"
13300,"49"
3631,"25"
11679,"44"
2832,"45"
16036,"17"
4877,"32"
14833,"55"
20748,"46"
17794,"46"
20134,"29"
21207,"27"
10977,"41"
2676,"21"
15520,"29"
8419,"22"
2929,"43"
19561,"16"
4083,"45"
11982,"23"
11262,"31"
3226,"21"
12446,"52"
17442,"53"
2318,"35"
21372,"50"
5354,"16"
7848,"36"
923,"36"
14138,"35"
831,"17"
13691,"29"
4854,"50"
19360,"30"
2573,"52"
20174,"41"
15474,"32"
13881,"20"
3761,"32"
574,"52"
2730,"54"
3009,"24"
14600,"46"
2554,"38"
15434,"37"
16233,"28"
17849,"40"
5012,"26"
19728,"32"
17834,"20"
4470,"37"
13867,"24"
8700,"49"
20149,"43"
1587,"38"
4946,"24"
19954,"20"
5741,"45"
4356,"54"
17354,"39"
20319,"21"
1146,"15"
19313,"29"
6823,"28"
2056,"43"
184,"31"
13613,"16"
7146,"32"
1171,"49"
4714,"34"
274,"21"
19591,"51"
542,"13"
9286,"27"
2347,"22"
1543,"21"
3406,"52"
6035,"31"
14533,"54"
21025,"37"
21020,"26"
1567,"42"
13479,"15"
11858,"55"
1099,"46"
3479,"29"
13118,"33"
11005,"15"
2967,"27"
11258,"19"
249,"48"
532,"29"
13498,"18"
20314,"20"
927,"35"
17214,"54"
19370,"19"
18775,"30"
14746,"28"
4179,"35"
2157,"18"
20957,"40"
20104,"32"
6077,"34"
3729,"19"
13806,"29"
3521,"55"
12168,"35"
9635,"15"
3668,"48"
14119,"43"
18292,"16"
6841,"34"
20705,"55"
3257,"48"
10751,"14"
12205,"21"
6939,"53"
8657,"46"
12817,"45"
356,"20"
14392,"21"
14298,"35"
1028,"24"
836,"17"
16816,"41"
19752,"30"
3312,"47"
3514,"37"
600,"39"
6800,"52"
16115,"24"
17923,"47"
8371,"33"
17739,"13"
8208,"36"
14299,"22"
7799,"18"
320,"43"
5896,"54"
16874,"51"
10169,"39"
20789,"25"
18387,"18"
5179,"32"
2924,"43"
18620,"52"
11072,"53"
10565,"41"
11569,"13"
16128,"20"
3950,"37"
9259,"47"
10001,"50"
15125,"44"
7982,"44"
8020,"31"
14788,"52"
1812,"23"
5116,"17"
702,"23"
15344,"25"
2728,"48"
19340,"42"
3019,"42"
9012,"23"
15337,"15"
10818,"20"
19673,"44"
14041,"31"
15601,"39"
11468,"18"
13906,"27"
18497,"53"
5512,"40"
11912,"55"
4882,"50"
2173,"46"
13081,"48"
11588,"25"
2317,"53"
20541,"19"
11938,"46"
11928,"53"
5468,"50"
19800,"19"
3100,"29"
2053,"27"
19387,"42"
8452,"44"
9701,"30"
13728,"22"
3520,"23"
6700,"41"
776,"39"
783,"46"
10997,"38"
4986,"41"
2717,"30"
3488,"27"
6886,"28"
8382,"36"
18591,"21"
3050,"44"
10100,"42"
16241,"40"
17209,"41"
5031,"37"
12772,"33"
9910,"16"
19522,"26"
7557,"19"
7563,"34"
16830,"40"
5926,"36"
3335,"53"
11665,"33"
17342,"39"
20422,"31"
17981,"52"
13449,"33"
13865,"22"
6037,"54"
2134,"41"
8713,"45"
11614,"22"
7613,"33"
14989,"27"
2054,"34"
9751,"40"
4060,"48"
6380,"49"
12670,"50"
5604,"32"
14336,"21"
2932,"40"
15716,"52"
19714,"46"
11795,"44"
5712,"13"
7262,"42"
15226,"48"
556,"40"
14584,"24"
8627,"42"
5248,"47"
12289,"44"
10264,"53"
20589,"28"
20771,"34"
3143,"32"
13505,"15"
4213,"34"
11575,"16"
5050,"54"
4966,"36"
18304,"55"
19847,"41"
12998,"43"
19664,"27"
12556,"15"
14300,"36"
18630,"54"
11042,"27"
21122,"25"
20051,"39"
2867,"32"
15972,"42"
10284,"41"
2060,"44"
14116,"18"
2223,"21"
11368,"17"
2772,"16"
10453,"43"
15075,"54"
12646,"35"
12331,"53"
1705,"36"
16829,"26"
15045,"29"
9594,"36"
5580,"21"
9476,"29"
19829,"28"
15146,"27"
2498,"25"
6442,"50"
18498,"32"
15945,"40"
32,"22"
13658,"36"
15958,"49"
3430,"28"
12859,"37"
16766,"44"
2792,"29"
19876,"21"
5755,"25"
5032,"16"
14554,"51"
4950,"48"
12284,"34"
2242,"51"
14315,"42"
5267,"35"
17303,"23"
9053,"34"
18827,"41"
9672,"32"
14641,"54"
7701,"38"
11637,"46"
11476,"48"
1229,"26"
3146,"27"
2080,"23"
1083,"43"
3480,"23"
8638,"32"
19585,"36"
2268,"36"
13739,"49"
7620,"34"
14775,"28"
6416,"40"
1045,"51"
18121,"48"
3136,"46"
8829,"33"
10936,"45"
16400,"34"
8051,"30"
589,"25"
16875,"45"
14575,"25"
4061,"31"
4773,"34"
21272,"24"
19186,"46"
17436,"49"
1905,"27"
6321,"22"
7644,"41"
11138,"14"
5554,"26"
3086,"53"
6208,"48"
2585,"45"
19451,"26"
12363,"30"
6870,"39"
6354,"39"
17587,"45"
6236,"13"
605,"31"
6651,"32"
2457,"50"
20933,"32"
3368,"21"
17685,"33"
9981,"48"
11955,"51"
10390,"47"
16976,"48"
16748,"43"
20185,"16"
8941,"21"
9435,"50"
12935,"22"
4964,"24"
13269,"32"
10101,"26"
6235,"43"
227,"32"
3743,"14"
10626,"45"
19562,"37"
18681,"17"
18004,"28"
4156,"46"
6124,"38"
7914,"29"
15419,"41"
10599,"36"
104,"51"
16188,"39"
15493,"21"
3663,"26"
18010,"16"
9366,"34"
13000,"38"
18164,"18"
15362,"53"
10309,"28"
18053,"52"
12086,"34"
18512,"26"
18063,"15"
4740,"22"
18002,"31"
11812,"14"
17224,"30"
6355,"26"
11343,"43"
8664,"14"
14959,"26"
18338,"34"
12310,"54"
898,"38"
16672,"49"
1027,"23"
8440,"32"
3169,"41"
21019,"54"
17323,"24"
7445,"40"
17525,"51"
15471,"38"
1498,"53"
8011,"43"
6685,"38"
1158,"16"
9502,"31"
5339,"34"
15387,"52"
315,"16"
12519,"14"
64,"20"
3331,"27"
9151,"32"
10713,"22"
19908,"46"
7456,"53"
5244,"20"
20348,"26"
20184,"30"
11560,"40"
6222,"19"
4255,"32"
16778,"38"
17010,"43"
19930,"37"
11487,"51"
4280,"32"
6340,"46"
13780,"13"
16179,"47"
2587,"23"
19378,"46"
18696,"42"
1945,"19"
672,"24"
11792,"45"
4013,"36"
1392,"50"
9644,"41"
13478,"40"
9734,"28"
8928,"33"
17742,"36"
16048,"53"
16343,"49"
2271,"32"
16987,"48"
19981,"25"
1525,"19"
14470,"42"
10563,"40"
13945,"14"
2793,"45"
20286,"55"
20517,"17"
7115,"36"
17853,"33"
3266,"54"
21143,"42"
5455,"50"
10971,"23"
9901,"30"
12299,"22"
5416,"45"
9993,"52"
11507,"47"
613,"25"
21189,"50"
533,"37"
18593,"17"
11988,"31"
7711,"39"
7822,"45"
1749,"43"
1323,"23"
14573,"46"
9292,"22"
21033,"34"
9113,"24"
6450,"51"
832,"50"
6202,"20"
13384,"42"
4710,"24"
15774,"44"
1609,"45"
2099,"26"
14473,"22"
21206,"44"
11497,"47"
10951,"22"
20167,"22"
20487,"29"
25,"54"
13698,"35"
15340,"39"
14469,"48"
11193,"22"
998,"38"
21239,"21"
13345,"50"
19229,"14"
7560,"17"
5242,"40"
3558,"15"
3054,"35"
5894,"39"
17258,"13"
11209,"33"
18676,"48"
2897,"36"
20754,"18"
7288,"41"
9461,"41"
15,"17"
7413,"44"
19564,"16"
2863,"31"
6415,"49"
7836,"52"
21310,"41"
4314,"36"
5348,"22"
17236,"27"
18278,"25"
13995,"52"
18281,"28"
14576,"52"
16663,"39"
15161,"31"
12266,"48"
16706,"44"
18485,"32"
20329,"53"
20062,"38"
1484,"19"
16331,"47"
14373,"31"
4182,"39"
12754,"16"
8600,"14"
19332,"46"
20457,"47"
2857,"36"
4841,"49"
14865,"42"
10295,"17"
10357,"31"
17523,"37"
8012,"28"
21014,"49"
19767,"18"
3683,"51"
7962,"18"
8905,"37"
16386,"52"
19987,"20"
803,"42"
8069,"41"
19963,"43"
10807,"40"
7047,"40"
18465,"31"
10119,"15"
11699,"43"
19665,"31"
3221,"14"
10984,"51"
20095,"48"
7264,"35"
10966,"49"
5902,"52"
16542,"29"
9128,"33"
4296,"32"
15496,"21"
4112,"25"
5292,"41"
2279,"46"
1287,"27"
18631,"40"
9547,"30"
14426,"41"
3371,"19"
8169,"47"
8461,"31"
12821,"54"
20241,"30"
213,"15"
8999,"22"
19925,"51"
19709,"14"
17150,"45"
991,"45"
8754,"43"
13976,"24"
16630,"44"
5953,"53"
20047,"30"
1228,"27"
9857,"23"
10866,"48"
14449,"18"
5769,"33"
11551,"31"
7833,"37"
5861,"34"
20929,"53"
2401,"31"
19055,"30"
7045,"45"
21309,"38"
21089,"32"
3699,"42"
14126,"54"
6385,"51"
11648,"52"
15905,"36"
11693,"26"
11297,"25"
15593,"54"
19825,"22"
9657,"44"
1364,"51"
12345,"32"
4836,"36"
2682,"53"
2196,"20"
3460,"54"
657,"45"
5270,"15"
375,"26"
59,"44"
10805,"23"
9840,"36"
14950,"47"
10699,"29"
813,"42"
1974,"18"
4316,"47"
1073,"47"
8240,"36"
8125,"28"
293,"24"
8867,"26"
16436,"15"
10769,"15"
17716,"16"
3334,"35"
15954,"35"
413,"51"
16335,"16"
9499,"47"
12472,"52"
107,"28"
21366,"27"
5250,"14"
20475,"25"
15160,"30"
18834,"33"
4736,"51"
10685,"33"
2152,"42"
8535,"23"
7541,"38"
20013,"44"
21106,"25"
19741,"26"
13984,"44"
14850,"43"
5076,"41"
2732,"19"
455,"24"
15022,"49"
15810,"45"
8329,"14"
6546,"55"
2219,"46"
21111,"43"
792,"37"
11331,"28"
6241,"16"
3816,"41"
221,"45"
442,"54"
10570,"31"
2389,"25"
3043,"41"
4199,"30"
14994,"40"
4562,"15"
4245,"26"
14726,"18"
17400,"49"
12663,"27"
9044,"45"
13784,"34"
20601,"18"
12824,"32"
10846,"18"
20544,"22"
12805,"54"
2707,"44"
15599,"52"
2921,"19"
19213,"44"
1388,"28"
19788,"27"
14777,"32"
5384,"52"
18385,"47"
773,"52"
8298,"42"
15412,"40"
16965,"34"
2768,"46"
1879,"36"
9104,"45"
4707,"34"
6095,"31"
7443,"55"
8738,"40"
10907,"46"
20327,"17"
698,"47"
5625,"48"
19159,"17"
7194,"48"
4759,"48"
4257,"39"
8263,"24"
3392,"44"
12788,"51"
12802,"36"
12899,"15"
14078,"21"
10770,"21"
11225,"47"
15375,"42"
15140,"38"
8722,"47"
7968,"15"
2244,"43"
13704,"55"
19461,"39"
7983,"50"
16391,"33"
14805,"28"
9398,"48"
8954,"42"
4553,"53"
13101,"31"
12950,"36"
18116,"33"
13590,"39"
12621,"17"
19914,"42"
12112,"24"
14647,"35"
8645,"44"
4566,"18"
1182,"50"
5460,"52"
5067,"19"
4377,"23"
15661,"31"
21194,"24"
6144,"19"
17744,"51"
7177,"48"
15018,"22"
13121,"20"
15950,"13"
8762,"15"
4278,"25"
9714,"26"
16665,"17"
170,"22"
16587,"36"
17619,"31"
16945,"47"
7384,"23"
13810,"40"
15320,"52"
4509,"45"
21176,"28"
17363,"38"
15341,"51"
13686,"38"
14457,"38"
5220,"20"
19563,"44"
7587,"36"
6188,"14"
2259,"33"
19484,"28"
3352,"22"
9228,"38"
11123,"21"
1589,"38"
5593,"46"
17141,"24"
18268,"20"
815,"53"
7199,"52"
17690,"19"
75,"55"
14115,"40"
13940,"48"
4885,"52"
11420,"15"
14464,"46"
17366,"16"
8295,"23"
5155,"17"
206,"46"
20223,"38"
14993,"18"
6421,"47"
5261,"29"
6547,"34"
9475,"19"
6868,"34"
16385,"35"
5343,"37"
12956,"38"
1007,"55"
8413,"55"
5709,"33"
4020,"31"
914,"47"
8761,"50"
261,"48"
6941,"46"
18794,"21"
2485,"52"
7055,"54"
3562,"41"
7489,"31"
16302,"45"
9607,"31"
10780,"24"
6039,"20"
5137,"44"
1031,"42"
5916,"46"
13438,"31"
9375,"19"
19128,"30"
1553,"18"
18726,"26"
5098,"45"
11904,"40"
2604,"49"
20020,"36"
3391,"44"
9108,"42"
18156,"15"
17868,"21"
3150,"33"
10961,"51"
16384,"41"
16934,"45"
19890,"40"
16477,"55"
9183,"33"
6392,"47"
12638,"20"
15390,"39"
10812,"13"
14187,"18"
3519,"20"
7426,"26"
6506,"39"
2996,"27"
18958,"31"
20838,"13"
505,"15"
3703,"25"
2611,"28"
13167,"17"
13551,"55"
13484,"37"
16909,"25"
7307,"49"
1249,"16"
9415,"51"
15328,"30"
16212,"27"
7896,"26"
6917,"18"
12509,"41"
12799,"36"
2600,"16"
4574,"49"
12418,"32"
5134,"32"
18155,"32"
20142,"55"
8987,"40"
2745,"18"
541,"29"
14092,"55"
5533,"49"
18580,"18"
1719,"39"
8724,"15"
14832,"43"
2113,"44"
6002,"43"
10930,"19"
15138,"48"
13280,"37"
13240,"21"
12652,"28"
980,"18"
9510,"42"
19878,"26"
6477,"48"
4370,"52"
16625,"45"
188,"54"
2941,"38"
17109,"31"
1716,"54"
13406,"32"
14033,"30"
17968,"50"
11314,"15"
17487,"51"
8032,"46"
12898,"51"
8852,"17"
6418,"37"
18014,"18"
19415,"49"
18462,"43"
9578,"25"
14120,"53"
2970,"18"
5117,"39"
5434,"49"
357,"22"
10963,"24"
7515,"45"
15297,"49"
15269,"36"
19235,"40"
17674,"46"
6430,"50"
9210,"31"
3640,"37"
3904,"42"
19393,"30"
18846,"35"
265,"49"
4357,"23"
15400,"17"
12617,"21"
17041,"31"
18117,"31"
6403,"16"
6451,"53"
12915,"31"
9685,"51"
2767,"38"
19671,"36"
6966,"17"
9181,"16"
4042,"40"
12178,"37"
2612,"31"
10099,"33"
16165,"37"
5247,"40"
8736,"39"
1814,"45"
20976,"54"
17006,"23"
20364,"55"
7583,"46"
17989,"31"
9538,"23"
15525,"34"
14129,"54"
14896,"16"
17122,"51"
3748,"51"
19989,"24"
9327,"27"
17807,"52"
19887,"51"
310,"28"
9088,"47"
597,"14"
20342,"44"
21160,"20"
21294,"17"
15971,"52"
12003,"51"
19974,"29"
18536,"50"
7497,"35"
13034,"45"
5636,"31"
20533,"20"
16578,"28"
14418,"20"
7552,"52"
1374,"25"
13092,"38"
8599,"47"
17036,"33"
14273,"50"
6409,"37"
12964,"53"
16350,"36"
1524,"43"
19437,"23"
14395,"45"
16452,"52"
30,"45"
15109,"31"
20875,"46"
17488,"24"
748,"41"
5866,"22"
725,"46"
2799,"43"
14043,"46"
3476,"52"
18657,"55"
16776,"21"
7330,"37"
18527,"45"
10026,"51"
15073,"37"
10045,"41"
16632,"29"
3781,"16"
6996,"52"
2635,"35"
7720,"33"
17821,"19"
21233,"22"
13573,"30"
13823,"33"
17928,"27"
3093,"16"
1295,"55"
5814,"43"
5514,"21"
14706,"51"
15442,"49"
4205,"38"
17705,"40"
21120,"50"
178,"36"
74,"17"
11601,"27"
16429,"37"
8171,"20"
19278,"55"
17060,"55"
19200,"28"
3787,"44"
4162,"35"
11133,"38"
14826,"34"
2859,"20"
12131,"51"
16960,"29"
1794,"21"
218,"51"
16346,"37"
1664,"25"
18598,"21"
17836,"18"
16284,"54"
7395,"44"
12625,"29"
19804,"53"
12322,"34"
10881,"54"
12096,"37"
12176,"26"
17603,"25"
10328,"17"
5840,"35"
5799,"25"
3270,"43"
20164,"54"
13512,"44"
16060,"35"
17474,"14"
16539,"50"
4247,"25"
19284,"27"
4483,"35"
19782,"50"
12054,"32"
20707,"19"
5832,"53"
11183,"31"
738,"44"
13137,"34"
16603,"23"
11936,"54"
10914,"50"
8029,"39"
5014,"30"
6433,"16"
2241,"24"
19849,"29"
14423,"24"
5447,"20"
7922,"43"
19697,"15"
5405,"42"
7190,"52"
21241,"40"
18328,"44"
19626,"49"
7754,"26"
3098,"46"
4853,"30"
7773,"40"
11715,"45"
18984,"27"
3597,"33"
19689,"53"
16585,"18"
3549,"53"
8351,"24"
14588,"22"
17633,"15"
4622,"20"
16416,"54"
9024,"47"
2817,"45"
3857,"50"
14947,"22"
17506,"33"
16943,"39"
13448,"43"
9180,"34"
8226,"23"
18020,"40"
7106,"48"
13471,"38"
4845,"50"
20233,"14"
13803,"15"
7313,"46"
13543,"28"
2178,"31"
14569,"39"
20300,"52"
8677,"27"
5578,"43"
15585,"32"
4014,"36"
6989,"53"
9234,"32"
18956,"34"
16720,"32"
12292,"40"
1250,"19"
9400,"40"
20908,"24"
19050,"48"
7646,"33"
15351,"27"
6976,"17"
2302,"23"
3611,"25"
58,"15"
12907,"40"
308,"33"
10911,"51"
19708,"13"
11611,"46"
4012,"52"
4001,"27"
14830,"55"
19396,"29"
3891,"49"
2101,"30"
18673,"31"
17278,"53"
12298,"35"
16937,"28"
18680,"53"
6160,"38"
14226,"30"
14427,"20"
10838,"35"
2721,"25"
6847,"26"
8898,"15"
1557,"39"
6288,"54"
7728,"40"
16236,"22"
20214,"28"
11063,"20"
19545,"18"
13421,"44"
447,"28"
893,"26"
12348,"39"
1527,"31"
15423,"21"
19789,"17"
5862,"53"
10970,"52"
1324,"14"
20309,"45"
9200,"21"
20133,"18"
8328,"34"
15422,"27"
15847,"45"
12444,"50"
11122,"30"
11056,"20"
6278,"37"
2082,"40"
18798,"24"
4514,"26"
17862,"46"
10516,"23"
10913,"30"
5760,"47"
19030,"38"
12631,"22"
15770,"44"
16209,"35"
10792,"25"
15512,"51"
5911,"33"
12153,"16"
4641,"25"
20970,"31"
4756,"43"
17000,"55"
8884,"43"
6400,"42"
4354,"47"
19978,"40"
16609,"25"
2206,"41"
9730,"21"
15970,"24"
4335,"26"
16199,"21"
8143,"44"
19685,"45"
5138,"24"
12916,"36"
11903,"39"
4801,"53"
9033,"29"
15571,"36"
18814,"45"
18714,"14"
18884,"46"
16287,"23"
2421,"32"
3927,"31"
18880,"29"
10104,"32"
3598,"27"
14934,"22"
8463,"49"
16647,"14"
4536,"17"
12220,"31"
19132,"55"
15435,"23"
414,"14"
5773,"16"
483,"53"
16224,"23"
8350,"20"
19882,"17"
1201,"14"
12504,"29"
8587,"14"
13716,"40"
18451,"13"
18953,"45"
10106,"31"
21228,"30"
11885,"14"
15813,"54"
6028,"41"
14977,"40"
18748,"16"
14888,"32"
19715,"54"
7735,"38"
16592,"44"
21193,"25"
19853,"24"
10622,"31"
4578,"35"
6959,"47"
5239,"29"
2609,"39"
11948,"54"
17672,"24"
15877,"25"
16434,"54"
18690,"39"
8771,"47"
7921,"28"
18442,"50"
1542,"44"
20217,"15"
17189,"16"
1656,"23"
19969,"22"
1627,"43"
12140,"42"
9105,"23"
10640,"32"
4215,"32"
10540,"19"
16673,"47"
13287,"49"
8456,"21"
3953,"39"
18603,"14"
11540,"16"
422,"28"
17068,"20"
19525,"49"
11467,"43"
19566,"46"
129,"45"
6911,"22"
17507,"45"
11661,"46"
5407,"32"
3717,"50"
2584,"51"
20098,"45"
15944,"19"
73,"51"
2069,"41"
21074,"39"
8090,"38"
13437,"33"
19429,"51"
8317,"42"
16805,"24"
3860,"51"
18806,"38"
20135,"52"
1836,"27"
9478,"38"
1150,"22"
20335,"25"
5767,"27"
118,"18"
3621,"19"
9350,"55"
10083,"21"
20821,"43"
15026,"27"
3949,"19"
9316,"46"
13688,"35"
17953,"27"
16521,"20"
3017,"16"
9836,"36"
48,"44"
21060,"32"
8392,"31"
595,"25"
4958,"48"
7516,"34"
9696,"27"
2788,"15"
18425,"45"
21379,"42"
3338,"50"
2260,"48"
6357,"52"
10518,"46"
18378,"14"
20700,"19"
1208,"18"
912,"25"
1376,"27"
18559,"16"
14389,"37"
18633,"16"
11176,"18"
18908,"46"
16254,"40"
12997,"54"
8701,"54"
1702,"23"
18,"36"
2391,"54"
16344,"13"
6119,"54"
13154,"44"
9492,"53"
5826,"21"
20332,"46"
9063,"23"
7945,"50"
14100,"50"
14608,"53"
2193,"41"
17411,"16"
21035,"40"
4546,"42"
349,"29"
15854,"15"
4615,"33"
12584,"29"
6316,"51"
9533,"35"
7083,"17"
17117,"35"
10355,"54"
16371,"55"
8313,"27"
10938,"39"
20182,"54"
9523,"50"
19625,"54"
536,"39"
19417,"33"
412,"36"
20303,"47"
14800,"37"
14786,"37"
10482,"25"
2577,"23"
4030,"37"
16689,"19"
20091,"31"
16157,"51"
3497,"14"
11565,"22"
14758,"39"
6104,"23"
10641,"34"
7331,"21"
12309,"43"
12069,"33"
12453,"32"
18944,"17"
5139,"33"
6810,"25"
3251,"53"
9274,"45"
20979,"39"
3411,"39"
7126,"34"
14744,"32"
514,"43"
20393,"34"
9669,"17"
462,"32"
19046,"30"
15107,"28"
13965,"23"
19791,"54"
13096,"26"
5157,"53"
1350,"32"
16464,"17"
18050,"37"
21264,"44"
11855,"24"
8730,"49"
4652,"35"
5693,"27"
20306,"32"
7468,"53"
2019,"45"
18025,"52"
18036,"54"
14261,"49"
3544,"45"
17062,"40"
6527,"25"
12599,"22"
3491,"41"
