user_id,birth_date,gender,city,traffic_source
7506,1998-02-27,female,Moscow,organic
15573,2007-02-03,female,Moscow,organic
17605,1980-04-23,male,Moscow,organic
20281,1989-10-03,male,Moscow,organic
3862,1974-05-31,male,Novosibirsk,organic
16798,1995-08-18,male,Kazan,organic
6113,2000-08-28,female,Kazan,organic
16127,1996-03-31,male,Saint Petersburg,organic
19968,1972-07-23,male,Moscow,referral
19992,1969-09-18,male,Saint Petersburg,ads
16360,1978-02-04,female,Moscow,organic
20746,1988-05-06,male,Moscow,ads
19711,1990-12-28,female,Kazan,organic
16590,1974-12-21,male,Moscow,organic
5191,1981-07-19,male,Saint Petersburg,organic
11236,1975-02-11,female,Saint Petersburg,ads
699,1985-02-05,female,Saint Petersburg,organic
19118,2008-05-02,female,Moscow,organic
3493,1988-03-22,female,Moscow,organic
163,1977-06-07,female,Moscow,referral
13840,1990-04-01,male,Moscow,organic
7843,1993-09-11,female,Yekaterinburg,ads
15587,1997-01-01,female,Moscow,ads
1455,1987-03-28,female,Moscow,organic
9560,2006-08-05,male,Moscow,organic
7625,1975-05-23,female,Yekaterinburg,ads
13676,1969-09-23,female,Saint Petersburg,ads
12245,2006-10-21,male,Moscow,organic
4523,1990-07-22,male,Moscow,ads
16613,2005-08-05,male,Moscow,ads
20380,1987-07-16,male,Saint Petersburg,organic
20766,1974-07-05,male,Moscow,organic
1082,2004-01-16,male,Novosibirsk,organic
1251,1984-08-03,male,Saint Petersburg,ads
4527,1995-05-01,male,Moscow,ads
7142,1995-06-24,male,Moscow,ads
20820,1973-05-18,female,Saint Petersburg,ads
19766,1986-02-16,female,Yekaterinburg,organic
2247,2004-01-22,male,Saint Petersburg,ads
5633,1977-11-16,male,Moscow,ads
19218,2003-08-05,male,Moscow,organic
13766,1999-07-30,male,Kazan,referral
18520,1998-12-29,male,Moscow,ads
13075,1986-08-08,male,Yekaterinburg,ads
17703,1980-03-14,female,Moscow,organic
1437,2001-08-14,male,Saint Petersburg,ads
2084,1980-11-16,female,Novosibirsk,organic
11118,1998-06-02,female,Kazan,ads
10437,1986-03-19,male,Moscow,organic
7734,2008-05-15,female,Moscow,organic
5946,1969-08-14,female,Saint Petersburg,ads
19083,1999-12-21,male,Moscow,ads
15241,1990-02-06,male,Saint Petersburg,organic
21069,1980-01-14,female,Moscow,organic
9602,1978-12-06,male,Moscow,organic
12057,1987-10-05,male,Novosibirsk,organic
4609,1974-05-14,male,Moscow,organic
3235,1972-05-16,female,Moscow,ads
319,1995-04-09,male,Yekaterinburg,organic
9823,1991-06-05,male,Saint Petersburg,ads
19464,1976-04-05,female,Moscow,ads
16959,1993-02-22,male,Moscow,organic
2462,1971-12-30,male,Novosibirsk,organic
6948,1996-01-03,male,Moscow,referral
2323,1986-12-16,female,Moscow,organic
20163,1970-10-11,male,Moscow,ads
1173,1989-05-14,male,Moscow,organic
12911,1987-02-25,female,Novosibirsk,organic
18285,1981-05-31,male,Moscow,referral
20210,1998-09-27,female,Moscow,referral
11641,2006-02-15,female,Saint Petersburg,organic
9996,1992-08-05,female,Kazan,ads
820,1999-06-17,male,Moscow,referral
20620,1996-09-23,female,Kazan,referral
12715,1984-01-02,female,Yekaterinburg,organic
13242,1990-01-14,male,Moscow,referral
9520,1978-11-14,male,Moscow,ads
5223,1994-11-01,female,Saint Petersburg,organic
13765,1980-02-01,female,Yekaterinburg,ads
18488,1997-11-22,male,Kazan,organic
17460,2001-12-11,male,Saint Petersburg,organic
3764,1988-04-29,male,Moscow,ads
9401,2001-06-20,male,Kazan,organic
8630,1994-06-04,male,Novosibirsk,organic
12868,1978-10-03,female,Yekaterinburg,organic
3868,1978-05-11,male,Moscow,organic
6763,1967-08-19,female,Moscow,ads
14823,1984-12-15,male,Saint Petersburg,organic
3918,1972-10-02,female,Moscow,organic
257,1975-01-10,male,Moscow,organic
2571,1990-01-02,female,Yekaterinburg,ads
1311,1970-01-12,male,Moscow,organic
2696,1968-05-30,female,Moscow,organic
18323,1993-02-08,male,Moscow,organic
5478,1979-01-24,male,Novosibirsk,organic
7299,1968-02-20,female,Moscow,organic
5547,1970-08-13,male,Moscow,organic
17233,1973-02-12,male,Saint Petersburg,referral
10179,2005-02-19,female,Saint Petersburg,organic
13530,1986-04-15,male,Novosibirsk,organic
16586,1983-12-05,male,Saint Petersburg,ads
8133,1986-03-28,male,Moscow,organic
11971,1985-10-04,female,Moscow,ads
14609,1970-09-16,female,Saint Petersburg,organic
10535,1983-06-09,female,Moscow,ads
16397,1983-08-06,female,Kazan,referral
6103,1968-07-08,female,Moscow,ads
18743,1979-08-24,male,Yekaterinburg,organic
12118,2004-09-15,female,Kazan,ads
5163,2002-10-01,female,Saint Petersburg,referral
15325,1979-04-18,female,Kazan,organic
13713,1991-02-12,female,Kazan,organic
12795,1971-08-14,female,Moscow,organic
1114,2006-12-31,male,Saint Petersburg,organic
11137,2007-11-14,male,Moscow,ads
5329,1976-09-27,male,Moscow,organic
12434,1996-06-03,male,Novosibirsk,referral
5905,1995-06-03,male,Yekaterinburg,organic
16380,1967-03-02,male,Kazan,referral
10989,1968-07-11,male,Saint Petersburg,organic
18926,1995-04-05,female,Moscow,organic
8810,1967-04-20,female,Moscow,organic
6302,1983-08-11,male,Moscow,ads
21203,1998-08-10,male,Moscow,organic
19306,1983-09-08,female,Moscow,organic
6944,1970-10-03,male,Moscow,organic
18279,1999-05-23,female,Novosibirsk,organic
9135,1995-09-12,male,Moscow,organic
1464,1984-09-05,male,Saint Petersburg,organic
8200,1988-12-06,male,Novosibirsk,ads
1630,2006-11-12,female,Novosibirsk,ads
9126,2001-09-10,female,Novosibirsk,organic
11226,1988-12-18,female,Moscow,ads
17372,1971-01-24,female,Saint Petersburg,organic
17904,1985-12-04,female,Moscow,organic
654,1993-07-06,male,Saint Petersburg,organic
8716,1993-06-13,male,Novosibirsk,referral
5922,1976-07-07,female,Moscow,organic
10241,2003-01-17,female,Moscow,ads
16326,1978-12-25,male,Saint Petersburg,organic
11400,1981-01-08,female,Saint Petersburg,referral
1220,1995-01-29,female,Moscow,referral
12516,2003-10-11,female,Moscow,organic
20719,1978-01-05,female,Moscow,organic
9462,1967-10-08,male,Moscow,organic
6716,1979-03-02,female,Moscow,ads
15993,2007-09-15,female,Yekaterinburg,organic
9427,2002-09-02,male,Moscow,organic
17446,1969-02-10,male,Novosibirsk,organic
5542,1976-04-11,female,Novosibirsk,ads
10337,1980-01-13,female,Yekaterinburg,ads
19103,2008-08-31,male,Moscow,ads
18694,2001-06-11,male,Saint Petersburg,ads
8737,2002-11-01,male,Moscow,ads
8607,1985-06-08,female,Moscow,organic
5583,1978-07-05,female,Moscow,organic
5102,1968-01-31,male,Saint Petersburg,ads
13292,1987-01-11,male,Moscow,ads
4338,1988-08-31,male,Kazan,ads
11650,1969-07-09,male,Saint Petersburg,organic
14606,1979-09-22,male,Moscow,ads
15859,1992-07-21,female,Moscow,organic
2450,2003-02-11,male,Moscow,ads
15071,2002-08-01,female,Saint Petersburg,organic
13355,1974-03-16,male,Moscow,organic
10525,1979-11-30,male,Moscow,ads
13487,1992-07-16,male,Kazan,referral
7824,2001-08-05,female,Moscow,ads
5944,1976-11-05,female,Moscow,ads
2403,2001-04-13,female,Moscow,organic
17362,1989-12-19,female,Moscow,ads
3346,2005-11-13,male,Saint Petersburg,organic
19527,1974-06-18,male,Novosibirsk,referral
14044,1997-02-13,male,Saint Petersburg,ads
13376,1988-01-21,male,Moscow,ads
9304,1967-02-25,male,Moscow,referral
13626,1985-01-25,male,Moscow,referral
13541,1994-11-18,male,Moscow,organic
13609,1999-11-15,female,Yekaterinburg,referral
8222,1987-09-10,female,Moscow,organic
1210,1996-10-02,female,Moscow,referral
5502,1982-05-05,female,Kazan,referral
16996,2005-12-24,male,Saint Petersburg,ads
7040,1997-09-29,male,Moscow,ads
10468,1990-04-01,female,Moscow,ads
6617,2006-11-13,male,Moscow,organic
1622,2005-03-04,female,Saint Petersburg,ads
14017,1999-08-28,male,Novosibirsk,ads
7726,1984-05-27,female,Kazan,ads
19353,1968-11-14,female,Novosibirsk,ads
12924,1967-09-28,female,Novosibirsk,ads
15043,1978-02-21,male,Saint Petersburg,organic
4071,1973-08-27,female,Kazan,organic
16638,1994-05-21,female,Novosibirsk,ads
16129,1974-11-21,male,Saint Petersburg,organic
4656,1988-04-05,female,Saint Petersburg,ads
7879,1971-01-29,male,Moscow,organic
10802,1995-09-06,male,Moscow,organic
4677,1992-02-07,female,Kazan,organic
15384,1991-09-09,male,Moscow,referral
222,1985-09-03,female,Moscow,organic
10338,1996-12-09,female,Yekaterinburg,organic
16536,2003-10-02,female,Yekaterinburg,organic
6739,1978-01-23,female,Moscow,organic
17134,2000-12-19,male,Moscow,referral
7408,1992-01-21,female,Moscow,organic
19255,1978-10-03,female,Yekaterinburg,organic
6472,1993-06-06,female,Moscow,ads
4861,1968-04-10,male,Moscow,referral
1204,1974-09-08,female,Saint Petersburg,ads
15215,1995-10-22,male,Moscow,organic
896,1968-01-26,male,Saint Petersburg,organic
20387,1998-10-17,female,Saint Petersburg,organic
8168,1984-07-14,male,Moscow,referral
21121,1984-09-12,female,Saint Petersburg,organic
4373,1975-03-26,female,Novosibirsk,ads
18737,1976-02-04,male,Saint Petersburg,organic
926,2004-01-04,male,Saint Petersburg,ads
14529,1975-02-14,female,Moscow,organic
11978,1997-05-02,male,Saint Petersburg,organic
7789,2002-06-08,male,Yekaterinburg,organic
12678,1977-10-05,female,Moscow,organic
21367,1991-04-27,male,Moscow,organic
16507,1993-05-17,female,Saint Petersburg,organic
3617,1991-03-21,male,Moscow,ads
12760,2005-01-12,male,Moscow,organic
10163,1994-03-04,male,Moscow,organic
459,1975-02-16,male,Moscow,organic
20302,2007-07-28,male,Kazan,referral
4792,2008-01-25,female,Saint Petersburg,ads
11195,1979-07-12,female,Yekaterinburg,organic
13929,1999-07-10,female,Moscow,ads
13861,1998-12-11,male,Moscow,organic
7540,1996-11-13,male,Moscow,ads
14855,1988-11-18,female,Moscow,organic
6690,1972-02-28,male,Novosibirsk,ads
8414,1976-11-19,female,Moscow,ads
13828,1968-11-18,male,Moscow,ads
20901,2008-04-30,male,Yekaterinburg,organic
5892,2004-11-08,female,Moscow,ads
2345,1998-07-17,female,Saint Petersburg,ads
16053,1980-06-03,male,Yekaterinburg,ads
1767,1979-12-05,male,Saint Petersburg,ads
8083,2003-02-06,male,Moscow,organic
12189,1984-01-09,female,Kazan,organic
6243,1983-11-18,female,Moscow,ads
9636,1968-04-01,male,Moscow,organic
5142,1971-06-10,female,Moscow,organic
13113,1970-05-03,female,Moscow,referral
16204,2007-12-26,female,Moscow,ads
10529,1976-02-05,male,Novosibirsk,referral
12673,2004-05-19,female,Moscow,organic
10732,1968-08-01,male,Saint Petersburg,ads
20471,1971-09-22,male,Moscow,organic
17404,1973-05-24,female,Moscow,organic
16359,1972-10-02,female,Moscow,organic
8783,1980-02-17,male,Moscow,ads
12390,1971-04-17,male,Saint Petersburg,organic
1629,1994-06-03,female,Moscow,referral
8093,1983-07-14,male,Moscow,organic
5227,1991-07-09,female,Moscow,organic
16988,1971-04-07,male,Moscow,ads
15141,1973-11-21,male,Novosibirsk,ads
14284,1990-05-24,female,Moscow,organic
13314,1971-05-27,male,Moscow,ads
8297,1990-05-29,female,Yekaterinburg,ads
14438,1970-09-29,female,Yekaterinburg,ads
10016,1970-08-19,female,Moscow,ads
12979,1999-07-24,female,Moscow,organic
19294,1985-06-22,male,Yekaterinburg,ads
15411,1978-12-30,female,Moscow,organic
12642,1994-03-05,male,Moscow,organic
13052,1992-11-17,female,Moscow,organic
4178,1974-01-31,female,Moscow,organic
21100,1997-02-13,female,Saint Petersburg,referral
7654,2002-09-20,male,Saint Petersburg,referral
8951,1967-12-30,male,Moscow,organic
13203,1973-10-14,female,Moscow,organic
2949,1974-05-21,male,Moscow,organic
14754,2000-05-23,male,Saint Petersburg,referral
6084,1969-11-04,female,Yekaterinburg,ads
179,1981-09-14,female,Moscow,ads
19253,1982-09-16,female,Moscow,ads
340,1968-04-01,male,Moscow,ads
18763,2005-04-17,male,Saint Petersburg,organic
6257,1983-01-31,female,Moscow,ads
3586,2004-08-06,male,Moscow,organic
20846,1970-11-07,male,Saint Petersburg,organic
18206,1982-06-04,male,Saint Petersburg,organic
2312,2008-07-04,female,Saint Petersburg,ads
6107,1970-11-20,male,Moscow,ads
20584,1979-04-24,male,Saint Petersburg,organic
10006,1973-08-24,male,Moscow,organic
7030,2007-11-16,female,Saint Petersburg,ads
17429,1989-09-24,female,Saint Petersburg,organic
18377,2005-12-11,female,Moscow,organic
141,1987-01-08,male,Moscow,referral
9198,1984-12-26,female,Saint Petersburg,ads
21103,1980-07-27,male,Saint Petersburg,ads
10625,1973-09-15,female,Moscow,ads
18826,1977-07-30,female,Moscow,organic
2441,1981-02-20,male,Yekaterinburg,organic
12495,2007-03-28,male,Moscow,organic
582,1982-08-16,male,Novosibirsk,ads
6070,1986-10-12,female,Saint Petersburg,organic
6533,1977-12-25,male,Moscow,ads
20337,1994-10-10,male,Moscow,ads
7418,2005-06-05,female,Moscow,ads
12983,1998-07-05,female,Kazan,ads
18456,1997-06-16,male,Moscow,organic
7590,2005-06-15,male,Moscow,organic
8746,1978-06-21,male,Moscow,organic
21317,1988-03-11,female,Moscow,organic
12707,2007-01-24,female,Moscow,referral
1225,2002-06-24,male,Moscow,ads
20853,2005-10-04,female,Saint Petersburg,ads
1121,1979-05-28,female,Saint Petersburg,ads
8353,1983-04-11,female,Moscow,ads
13897,2007-12-29,female,Moscow,ads
4076,1978-10-12,female,Moscow,ads
3145,2002-05-20,male,Saint Petersburg,organic
13346,2005-09-08,female,Moscow,organic
21232,1997-11-17,female,Saint Petersburg,organic
7617,1969-04-24,male,Moscow,organic
1892,1972-04-28,female,Moscow,ads
10954,1989-09-16,male,Moscow,organic
15867,2003-10-06,female,Moscow,ads
16667,1968-09-13,male,Novosibirsk,organic
13516,1975-08-11,male,Saint Petersburg,ads
15538,2007-05-13,female,Moscow,ads
17407,1990-09-27,female,Saint Petersburg,ads
9529,1988-09-08,male,Moscow,ads
11906,1996-03-21,female,Saint Petersburg,ads
13295,1991-01-15,male,Moscow,ads
21096,1999-02-07,male,Moscow,organic
4721,1974-07-19,female,Moscow,organic
18723,1967-02-02,male,Novosibirsk,organic
11264,1989-08-19,male,Saint Petersburg,ads
951,1986-08-12,female,Moscow,referral
5806,1999-11-06,female,Saint Petersburg,ads
6247,1995-07-22,male,Saint Petersburg,ads
12441,1983-05-23,female,Saint Petersburg,ads
14890,1997-09-24,female,Moscow,organic
20735,1980-10-28,female,Moscow,referral
6145,1968-05-27,female,Moscow,organic
1515,1979-07-11,female,Moscow,ads
13499,1982-10-18,female,Saint Petersburg,referral
2184,1988-05-31,male,Moscow,referral
5706,2000-01-12,female,Moscow,referral
1448,1970-09-20,male,Moscow,organic
10700,1995-01-04,male,Moscow,organic
20694,1991-09-23,female,Moscow,referral
4000,1978-10-09,male,Moscow,referral
2343,1982-01-23,female,Moscow,ads
11764,1994-02-20,male,Novosibirsk,referral
20000,1967-07-21,male,Saint Petersburg,organic
20599,1984-03-14,male,Moscow,referral
4228,1987-07-28,male,Kazan,ads
20917,1997-10-04,male,Moscow,organic
21005,1982-08-17,female,Novosibirsk,ads
3800,1996-01-19,female,Kazan,organic
10995,1986-02-09,male,Moscow,organic
350,1996-11-02,female,Moscow,organic
4073,2007-06-11,male,Novosibirsk,organic
10136,2000-11-26,female,Saint Petersburg,organic
18490,1979-03-03,female,Moscow,ads
4700,1983-10-14,male,Moscow,ads
12129,2002-08-27,male,Moscow,ads
15696,1986-08-04,male,Moscow,ads
4472,1993-07-26,female,Moscow,organic
9641,2002-11-21,male,Moscow,organic
13031,1985-01-26,female,Yekaterinburg,ads
5254,1969-03-26,female,Moscow,organic
15956,1975-12-06,female,Moscow,organic
14995,1997-02-19,female,Moscow,referral
11128,1973-03-28,male,Moscow,ads
12870,2001-10-19,male,Moscow,organic
21325,2001-02-28,male,Saint Petersburg,organic
5103,1972-06-21,female,Yekaterinburg,ads
20293,1969-03-29,male,Moscow,referral
14656,1972-07-07,female,Yekaterinburg,ads
10852,1998-09-25,female,Saint Petersburg,ads
2549,1985-11-01,male,Saint Petersburg,organic
3602,1973-06-26,male,Moscow,organic
3184,1978-01-15,female,Novosibirsk,organic
4648,2003-08-10,female,Saint Petersburg,organic
2637,1992-12-12,female,Moscow,organic
20557,1970-07-24,female,Moscow,organic
16789,1970-05-25,male,Saint Petersburg,ads
8211,1993-07-06,female,Kazan,organic
7502,1983-02-06,female,Moscow,referral
1827,1982-03-10,male,Moscow,referral
5678,1991-07-18,male,Saint Petersburg,organic
5901,1990-07-02,female,Saint Petersburg,referral
8516,1988-03-10,female,Moscow,organic
9573,1985-02-14,female,Saint Petersburg,ads
3609,1987-01-28,male,Yekaterinburg,ads
1591,2004-08-26,female,Moscow,organic
17765,2002-03-30,female,Saint Petersburg,referral
14087,1976-05-22,male,Moscow,organic
3647,2006-04-03,male,Saint Petersburg,organic
16729,1997-02-09,female,Moscow,organic
21129,2005-08-30,male,Saint Petersburg,ads
3855,1985-06-25,male,Moscow,ads
2306,1974-06-30,female,Saint Petersburg,organic
8566,1979-01-18,male,Yekaterinburg,organic
3377,1979-10-01,male,Moscow,organic
3094,1996-10-06,male,Moscow,referral
11701,1972-10-20,male,Moscow,organic
7121,1987-06-04,female,Moscow,ads
9647,1976-12-27,female,Moscow,organic
21052,1967-04-10,male,Moscow,ads
4682,1979-11-12,female,Moscow,organic
20405,1986-08-27,male,Moscow,ads
19445,1985-11-19,female,Saint Petersburg,organic
3356,1993-06-22,male,Moscow,organic
6117,2006-05-09,male,Moscow,organic
1509,1979-01-19,female,Moscow,organic
9307,1970-04-18,female,Moscow,organic
10085,1991-01-17,male,Moscow,ads
12776,1978-04-18,male,Saint Petersburg,organic
17548,1996-02-09,male,Moscow,referral
17072,1985-07-30,female,Moscow,ads
13224,1972-08-09,male,Moscow,organic
16297,1982-10-10,female,Moscow,ads
16836,1970-02-05,male,Moscow,organic
6170,2004-07-24,male,Moscow,organic
18789,1967-05-31,female,Saint Petersburg,organic
20608,2003-10-06,male,Moscow,referral
19578,1998-08-18,female,Yekaterinburg,organic
19938,1991-10-15,female,Moscow,organic
18067,1979-03-20,male,Moscow,ads
5781,2002-07-10,male,Moscow,ads
14685,2004-06-30,male,Novosibirsk,organic
12378,1992-01-15,male,Novosibirsk,ads
5256,1971-10-27,female,Saint Petersburg,ads
12730,1985-07-04,female,Saint Petersburg,ads
10183,1996-04-27,female,Moscow,organic
10436,1983-03-28,female,Moscow,organic
15174,1978-01-05,female,Moscow,ads
3363,1998-10-14,male,Moscow,organic
2009,1988-08-06,male,Moscow,ads
1463,2001-11-09,female,Saint Petersburg,ads
21335,1983-04-28,male,Novosibirsk,organic
17466,1968-05-24,female,Yekaterinburg,organic
13424,1992-05-30,female,Moscow,organic
16168,1998-02-23,male,Moscow,organic
224,1977-07-05,male,Moscow,organic
861,2007-02-17,female,Moscow,ads
4860,2006-08-24,male,Moscow,referral
2166,1996-05-03,female,Moscow,organic
12463,2008-03-14,female,Saint Petersburg,ads
11981,1998-06-04,male,Moscow,referral
1569,1982-07-25,female,Moscow,organic
6297,2002-03-26,female,Moscow,organic
13364,2006-02-01,female,Moscow,organic
7960,1969-01-09,male,Kazan,referral
6848,1998-07-13,male,Saint Petersburg,ads
16271,1967-09-27,male,Kazan,ads
13802,1983-10-25,male,Moscow,ads
8648,2005-02-04,male,Moscow,ads
20648,1995-02-14,male,Saint Petersburg,referral
5338,1989-06-20,female,Moscow,organic
13872,2007-04-09,female,Novosibirsk,organic
20947,2002-08-10,female,Moscow,organic
11510,1969-04-02,male,Moscow,ads
1070,2007-01-08,male,Moscow,ads
3106,1980-01-09,male,Moscow,referral
3439,2004-04-22,female,Moscow,organic
10092,1968-08-25,male,Moscow,ads
20397,1985-07-19,male,Moscow,ads
19257,1980-04-30,male,Moscow,organic
2997,1978-04-15,female,Kazan,organic
1155,1999-12-16,male,Saint Petersburg,organic
11221,2005-04-06,female,Moscow,organic
977,1968-09-26,female,Novosibirsk,organic
11008,1993-03-08,female,Yekaterinburg,ads
19320,1969-11-09,male,Moscow,organic
8654,1976-01-20,female,Kazan,organic
16044,1989-11-13,female,Moscow,organic
14018,1971-05-28,female,Moscow,referral
18326,1971-09-29,male,Saint Petersburg,organic
13209,1990-08-02,female,Yekaterinburg,organic
7749,2001-12-18,male,Moscow,organic
15458,2000-07-14,male,Saint Petersburg,organic
18263,1993-04-02,female,Saint Petersburg,ads
14053,1994-08-21,male,Saint Petersburg,organic
11931,1990-07-22,male,Moscow,ads
5186,1977-07-13,male,Moscow,organic
1385,1983-03-18,female,Moscow,ads
21362,1984-08-14,male,Moscow,ads
10760,1999-05-01,female,Moscow,organic
13153,1984-10-11,male,Novosibirsk,ads
7070,1995-03-15,female,Moscow,referral
5092,1974-04-28,female,Moscow,ads
1799,1978-07-07,female,Saint Petersburg,referral
15157,1990-09-17,male,Moscow,organic
16939,1978-11-25,female,Yekaterinburg,ads
5234,1973-10-26,female,Moscow,ads
13177,1996-12-07,male,Saint Petersburg,organic
19425,2005-08-06,female,Novosibirsk,ads
2839,1991-03-05,female,Moscow,ads
10043,2001-05-12,male,Moscow,organic
17403,1975-03-21,male,Saint Petersburg,organic
11973,1998-11-13,male,Moscow,referral
13231,1998-08-15,female,Moscow,ads
17874,1974-11-07,female,Moscow,ads
16475,2007-09-19,female,Moscow,organic
4478,1968-08-20,female,Moscow,organic
21219,1988-05-20,male,Moscow,organic
15844,2001-12-30,male,Kazan,organic
2405,1998-08-30,female,Moscow,organic
15898,2007-06-26,female,Moscow,organic
19773,1987-06-14,male,Novosibirsk,referral
15831,1968-10-04,female,Saint Petersburg,organic
2714,1989-04-09,male,Moscow,ads
4169,1971-02-12,female,Kazan,referral
10687,1991-05-03,male,Moscow,organic
10582,1998-02-03,male,Moscow,ads
3055,1980-11-28,male,Moscow,ads
4048,1976-05-16,female,Moscow,organic
5311,1988-09-24,male,Novosibirsk,organic
9915,1984-06-30,female,Moscow,organic
2820,2008-03-04,male,Moscow,organic
10888,1993-08-12,female,Moscow,organic
267,1976-05-23,female,Yekaterinburg,ads
18282,1990-05-30,male,Moscow,organic
13298,1998-07-18,female,Saint Petersburg,referral
3533,1989-08-07,male,Saint Petersburg,organic
8034,2001-02-27,female,Saint Petersburg,organic
8218,1967-11-21,female,Moscow,ads
20627,2002-10-23,female,Moscow,organic
3330,1998-02-26,male,Moscow,organic
19835,1981-08-17,male,Moscow,organic
7473,1971-09-18,female,Moscow,ads
4116,1988-04-21,female,Moscow,organic
9131,1988-03-19,female,Saint Petersburg,organic
1681,1997-07-22,female,Moscow,organic
6822,1988-03-16,female,Saint Petersburg,organic
11590,1976-04-10,male,Moscow,organic
9505,2008-09-30,female,Yekaterinburg,referral
13246,2005-02-26,female,Moscow,organic
15648,1974-08-24,male,Kazan,ads
3258,2004-02-04,male,Moscow,organic
11419,1977-06-29,male,Moscow,organic
4136,1971-02-16,female,Saint Petersburg,organic
18508,1982-08-26,female,Kazan,organic
7827,1987-07-30,female,Saint Petersburg,organic
10650,1994-08-24,male,Saint Petersburg,organic
16825,2001-07-03,female,Moscow,ads
15812,1968-07-22,male,Novosibirsk,referral
21351,1975-10-26,male,Kazan,referral
208,2003-08-03,female,Moscow,organic
735,1975-03-17,male,Novosibirsk,organic
2351,1987-12-03,male,Moscow,organic
4698,1981-01-04,male,Moscow,ads
12844,1974-07-08,female,Kazan,referral
11740,2003-07-04,male,Moscow,organic
6489,2005-11-14,female,Moscow,organic
6621,1984-10-14,female,Moscow,organic
4837,2001-08-28,male,Kazan,organic
21364,1976-07-06,male,Moscow,referral
17052,1990-01-05,female,Saint Petersburg,organic
13016,1995-12-29,male,Saint Petersburg,organic
1845,2008-08-26,male,Moscow,organic
8728,1977-05-26,male,Saint Petersburg,organic
7156,1970-01-19,male,Novosibirsk,organic
18309,1999-03-24,male,Novosibirsk,ads
17401,2000-09-08,male,Moscow,organic
10889,1988-01-27,male,Moscow,ads
20069,1971-02-22,female,Yekaterinburg,organic
3701,1984-05-27,male,Moscow,referral
10774,1982-06-30,male,Kazan,organic
20037,1971-08-25,male,Moscow,ads
11990,2008-09-07,male,Moscow,organic
9434,1971-09-20,male,Moscow,referral
14204,1997-01-26,male,Saint Petersburg,ads
17573,1982-01-17,male,Moscow,ads
7444,1981-01-11,male,Saint Petersburg,referral
5310,1987-08-28,male,Moscow,referral
17505,1992-10-06,female,Moscow,organic
4113,1998-04-08,male,Moscow,organic
4699,1978-05-27,male,Moscow,ads
13276,1968-06-02,male,Saint Petersburg,ads
8680,1999-05-13,male,Saint Petersburg,organic
15682,2003-02-28,male,Saint Petersburg,ads
6476,1982-11-27,female,Moscow,referral
9831,2001-02-23,male,Novosibirsk,organic
13611,1976-03-07,male,Yekaterinburg,referral
11776,1979-08-28,female,Kazan,organic
13882,1970-01-09,female,Moscow,organic
18535,2008-11-20,female,Moscow,organic
19645,1995-08-19,male,Saint Petersburg,organic
3203,1981-06-21,female,Novosibirsk,organic
18855,2002-11-30,female,Moscow,ads
16631,1969-09-11,male,Moscow,organic
7033,1999-11-28,male,Kazan,referral
4214,1985-11-04,male,Saint Petersburg,ads
3447,1990-03-23,female,Moscow,organic
9069,1970-11-15,female,Saint Petersburg,organic
19597,1993-06-10,female,Saint Petersburg,organic
15385,1981-02-17,female,Moscow,ads
14760,1976-11-06,male,Kazan,referral
550,1984-08-18,male,Moscow,referral
5340,1984-06-28,male,Saint Petersburg,organic
16413,1984-10-23,male,Yekaterinburg,organic
8562,1984-10-03,female,Moscow,organic
6086,2008-08-07,female,Moscow,ads
2912,1996-01-21,male,Kazan,ads
21251,1977-05-01,male,Moscow,referral
4079,1970-10-18,male,Novosibirsk,organic
4015,1987-06-17,male,Moscow,ads
14417,2001-10-18,male,Yekaterinburg,organic
1271,1977-10-19,male,Moscow,referral
3002,1991-10-24,male,Saint Petersburg,organic
10816,1980-09-19,male,Kazan,organic
549,2006-03-25,female,Moscow,ads
17653,1987-07-08,female,Saint Petersburg,ads
2204,2007-02-25,female,Moscow,organic
11182,1981-08-07,male,Moscow,ads
6865,1969-11-12,female,Moscow,organic
17770,1969-04-03,female,Moscow,organic
8180,1981-04-10,female,Moscow,referral
16067,1967-04-25,male,Saint Petersburg,referral
6043,2006-07-26,female,Yekaterinburg,ads
18414,1993-03-09,male,Novosibirsk,ads
20366,2005-04-04,female,Moscow,ads
11238,1987-12-16,female,Kazan,organic
4620,1991-11-18,female,Moscow,ads
466,1996-04-10,male,Saint Petersburg,ads
4385,1971-02-05,male,Novosibirsk,ads
18831,1987-08-06,female,Moscow,referral
13183,1975-09-09,female,Yekaterinburg,referral
6709,2003-07-06,male,Moscow,ads
765,1971-10-07,female,Moscow,organic
19519,1969-11-12,male,Moscow,ads
17715,2002-02-10,male,Saint Petersburg,referral
16008,1972-02-02,female,Saint Petersburg,organic
3885,1994-12-29,male,Yekaterinburg,organic
4761,1967-01-26,male,Saint Petersburg,organic
12056,1992-06-27,male,Kazan,organic
14371,2003-06-14,male,Yekaterinburg,ads
8015,1993-01-20,female,Moscow,organic
14642,1988-03-22,male,Moscow,organic
10803,1992-10-18,female,Novosibirsk,organic
20738,2008-04-21,male,Moscow,referral
18533,1968-05-29,male,Moscow,organic
5847,1977-01-25,female,Moscow,referral
10189,2003-11-30,male,Novosibirsk,ads
16490,1989-07-18,female,Moscow,ads
13243,2004-07-06,female,Moscow,referral
8812,1994-08-28,male,Saint Petersburg,ads
8715,2005-05-12,female,Moscow,ads
7655,2006-05-27,female,Saint Petersburg,referral
