"user_id","user_to_total_revenue"
3187,"0.00411"
3188,"0.00406"
3189,"0.00880"
3190,"0.00719"
3191,"0.00600"
3192,"0.00176"
3193,"0.02926"
3194,"0.00610"
3195,"0.01164"
3196,"0.00280"
3197,"0.00856"
3198,"0.00085"
3199,"0.01257"
3200,"0.01610"
3201,"0.00309"
3202,"0.00778"
3203,"0.00504"
3204,"0.00097"
3205,"0.00436"
3206,"0.00908"
3207,"0.00869"
3208,"0.01167"
3209,"0.00443"
3210,"0.01463"
3211,"0.00863"
3212,"0.00661"
3213,"0.00276"
3214,"0.00600"
3215,"0.01911"
3216,"0.01239"
3217,"0.00492"
3218,"0.00641"
3219,"0.00691"
3220,"0.00928"
3221,"0.01868"
3222,"0.01020"
3223,"0.02015"
3224,"0.01125"
3225,"0.00396"
3226,"0.00827"
3227,"0.00436"
3228,"0.00751"
3229,"0.01016"
3230,"0.01263"
3231,"0.00349"
3232,"0.00240"
3233,"0.01310"
3234,"0.00314"
3235,"0.00655"
3236,"0.00221"
3237,"0.00185"
3238,"0.00437"
3239,"0.00921"
3240,"0.00477"
3241,"0.00281"
3242,"0.00292"
3243,"0.00776"
3244,"0.00152"
3245,"0.00295"
3246,"0.00281"
3247,"0.00215"
3248,"0.01957"
3249,"0.01608"
3250,"0.00756"
3251,"0.00053"
3252,"0.00660"
3253,"0.00464"
3254,"0.00819"
3255,"0.01155"
3256,"0.01106"
3257,"0.01282"
3258,"0.00305"
3259,"0.00919"
3260,"0.00468"
3261,"0.01583"
3262,"0.00719"
3263,"0.00210"
3264,"0.00351"
3265,"0.00818"
3266,"0.00957"
3267,"0.01037"
3268,"0.00283"
3269,"0.00306"
3270,"0.00880"
3271,"0.01319"
3272,"0.00219"
3273,"0.00096"
3274,"0.00281"
3275,"0.00833"
3276,"0.00811"
3277,"0.00125"
3278,"0.00782"
3279,"0.00649"
3280,"0.00250"
3281,"0.00355"
3282,"0.00627"
3283,"0.01320"
3284,"0.00238"
3285,"0.00940"
3286,"0.00695"
3287,"0.00411"
3288,"0.00720"
3289,"0.00550"
3290,"0.01103"
3291,"0.00879"
3292,"0.00601"
3293,"0.00649"
3294,"0.00118"
3295,"0.00803"
3296,"0.00692"
3297,"0.00765"
3298,"0.01675"
3299,"0.00917"
3300,"0.00742"
3301,"0.00477"
3302,"0.00147"
3303,"0.00970"
3304,"0.00532"
3305,"0.00045"
3306,"0.00646"
3307,"0.00881"
3308,"0.00921"
3309,"0.01382"
3310,"0.02053"
3311,"0.00637"
3312,"0.00370"
3313,"0.00530"
3314,"0.00884"
3315,"0.00756"
3316,"0.01603"
3317,"0.01448"
3318,"0.00841"
3319,"0.01244"
3320,"0.00382"
3321,"0.00487"
3322,"0.00149"
3323,"0.00333"
3324,"0.00593"
3325,"0.00875"
3326,"0.01064"
3327,"0.00433"
3328,"0.00797"
3329,"0.00320"
3330,"0.00477"
3331,"0.01244"
3332,"0.00578"
3333,"0.02265"
3334,"0.00959"
3335,"0.00887"
3336,"0.00125"
3337,"0.00172"
3338,"0.00398"
3339,"0.00985"
3340,"0.01226"
3341,"0.00395"
3342,"0.01273"
3343,"0.00611"
3344,"0.00814"
3345,"0.00775"
3346,"0.00336"
3347,"0.00809"
3348,"0.00376"
3349,"0.00521"
3350,"0.01164"
3351,"0.00634"
3352,"0.00599"
3353,"0.00468"
3354,"0.00424"
3355,"0.00261"
3356,"0.00184"
3357,"0.00357"
3358,"0.00157"
3359,"0.00229"
3360,"0.01321"
3361,"0.00941"
3362,"0.00913"
3363,"0.01043"
3364,"0.00465"
3365,"0.00773"
3366,"0.00432"
3367,"0.00797"
3368,"0.00559"
3369,"0.00074"
3370,"0.00078"
3371,"0.00524"
3372,"0.00411"
3373,"0.00435"
3374,"0.01110"
3375,"0.00198"
3376,"0.00653"
3377,"0.00161"
3378,"0.00930"
3379,"0.00820"
3380,"0.00710"
3381,"0.00741"
3382,"0.00535"
3383,"0.01284"
3384,"0.01457"
3385,"0.00284"
3386,"0.00476"
3387,"0.00836"
3388,"0.00883"
3389,"0.00143"
3390,"0.00992"
3391,"0.00815"
3392,"0.00292"
3393,"0.00247"
3394,"0.00655"
3395,"0.00301"
3396,"0.00348"
3397,"0.01529"
3398,"0.00732"
3399,"0.01322"
3400,"0.00263"
3401,"0.00845"
3403,"0.00567"
3404,"0.00453"
3405,"0.01324"
3406,"0.00411"
3407,"0.00859"
3408,"0.01002"
3409,"0.00069"
3410,"0.00292"
3411,"0.00348"
3412,"0.00870"
3413,"0.00896"
3414,"0.00936"
3415,"0.00104"
3416,"0.01084"
3417,"0.00938"
3418,"0.00646"
3419,"0.01463"
3420,"0.00787"
3421,"0.00948"
3422,"0.00530"
3423,"0.00357"
3424,"0.00612"
3425,"0.01058"
3426,"0.00409"
3427,"0.00077"
3428,"0.00269"
3429,"0.00973"
3430,"0.00795"
3431,"0.00680"
3432,"0.01279"
3433,"0.00209"
3434,"0.01205"
3435,"0.01657"
3436,"0.00490"
3437,"0.00805"
3438,"0.00377"
3439,"0.00405"
3440,"0.00781"
3441,"0.00619"
3442,"0.00115"
3443,"0.00313"
3444,"0.00760"
3445,"0.00637"
3446,"0.01325"
3447,"0.00092"
3448,"0.00759"
3449,"0.00359"
3450,"0.00737"
3451,"0.00256"
3452,"0.00108"
3453,"0.00674"
3454,"0.00060"
3455,"0.00264"
3456,"0.00507"
3457,"0.00412"
3458,"0.00936"
3459,"0.00227"
3460,"0.00800"
3461,"0.00333"
3462,"0.00875"
3463,"0.01192"
3464,"0.00649"
3465,"0.00104"
3466,"0.00344"
3467,"0.00464"
3468,"0.01066"
3469,"0.01037"
3470,"0.00436"
3472,"0.00595"
3473,"0.00392"
3474,"0.00282"
3475,"0.01093"
3476,"0.00653"
3477,"0.00567"
3478,"0.00365"
3479,"0.00274"
3480,"0.00895"
3481,"0.00907"
3482,"0.01244"
3483,"0.00145"
3484,"0.00754"
3485,"0.00533"
3486,"0.00209"
3487,"0.00346"
3488,"0.00056"
3489,"0.00938"
3490,"0.00259"
3491,"0.00886"
3492,"0.01184"
3493,"0.00228"
3494,"0.00565"
3495,"0.00472"
3496,"0.00976"
3497,"0.01158"
3498,"0.00848"
3499,"0.00171"
3500,"0.00843"
3501,"0.00737"
3502,"0.00706"
3503,"0.00188"
3504,"0.01501"
3505,"0.00685"
3506,"0.00795"
3507,"0.01501"
3508,"0.01204"
3509,"0.00631"
3510,"0.00423"
3511,"0.00688"
3512,"0.01529"
3513,"0.00399"
3514,"0.00154"
3515,"0.00674"
3516,"0.00639"
3517,"0.00279"
3518,"0.00243"
3519,"0.00101"
3520,"0.00191"
3521,"0.02363"
3522,"0.00736"
3523,"0.01442"
3524,"0.01872"
3525,"0.01055"
3526,"0.01756"
3527,"0.00755"
3528,"0.00346"
3529,"0.00689"
3530,"0.00233"
3531,"0.00998"
3532,"0.00794"
3533,"0.00890"
3534,"0.00616"
3535,"0.00684"
3536,"0.00499"
3537,"0.00673"
3538,"0.00701"
3539,"0.00330"
3540,"0.00186"
3541,"0.00583"
3542,"0.01393"
3543,"0.00078"
3544,"0.00367"
3545,"0.00474"
3546,"0.01454"
3547,"0.01262"
3548,"0.00223"
3549,"0.00611"
3550,"0.00851"
3551,"0.00498"
3552,"0.01139"
3553,"0.01710"
3554,"0.00534"
3555,"0.00580"
3556,"0.00514"
3557,"0.00204"
3558,"0.00505"
3559,"0.00308"
3560,"0.00393"
3561,"0.00863"
3562,"0.00661"
3563,"0.00349"
3564,"0.00675"
3565,"0.00505"
3566,"0.00957"
3567,"0.00100"
3568,"0.00855"
3569,"0.00388"
3570,"0.00237"
3571,"0.00955"
3572,"0.01456"
3573,"0.01098"
3574,"0.00127"
3575,"0.00645"
3576,"0.00214"
3577,"0.00522"
3578,"0.00773"
3579,"0.00635"
3580,"0.00657"
3581,"0.00547"
3582,"0.00562"
3583,"0.00876"
3584,"0.00403"
3585,"0.00388"
3586,"0.00150"
3587,"0.01097"
3588,"0.00834"
3589,"0.00067"
3590,"0.00736"
3591,"0.00640"
3592,"0.00703"
3593,"0.01422"
3595,"0.01030"
3596,"0.00232"
3597,"0.00583"
3598,"0.00580"
3599,"0.01393"
3600,"0.00594"
3601,"0.00994"
3602,"0.00308"
3603,"0.00321"
3604,"0.00400"
3605,"0.00847"
3606,"0.00597"
3607,"0.00234"
3608,"0.00293"
3609,"0.00240"
3610,"0.00857"
3611,"0.00912"
3612,"0.01089"
3613,"0.00880"
3614,"0.00419"
3615,"0.00406"
3616,"0.01318"
3617,"0.00164"
3618,"0.00982"
3619,"0.00342"
3620,"0.00352"
3621,"0.00845"
3622,"0.00737"
3623,"0.00330"
3624,"0.00732"
3625,"0.01242"
3626,"0.01024"
3627,"0.00055"
3628,"0.00884"
3629,"0.00426"
3630,"0.00323"
3631,"0.01027"
3632,"0.00183"
3633,"0.01191"
3634,"0.00470"
3635,"0.00792"
3636,"0.00642"
3637,"0.02199"
3638,"0.00492"
3639,"0.00599"
3640,"0.00451"
3641,"0.00441"
3642,"0.00081"
3643,"0.00319"
3644,"0.00360"
3645,"0.00292"
3646,"0.01237"
3647,"0.00709"
3648,"0.00111"
3649,"0.00315"
3650,"0.01378"
3651,"0.01147"
3652,"0.00332"
3653,"0.00764"
3654,"0.00439"
3655,"0.00728"
3656,"0.02010"
3657,"0.00655"
3658,"0.00322"
3659,"0.00638"
3660,"0.00387"
3661,"0.01053"
3662,"0.00591"
3663,"0.00570"
3664,"0.00611"
3665,"0.00597"
3666,"0.00174"
3667,"0.00655"
3668,"0.00313"
3669,"0.00607"
3670,"0.00060"
3671,"0.01506"
3672,"0.00988"
3673,"0.00742"
3674,"0.00148"
3675,"0.00151"
3676,"0.00650"
3677,"0.00522"
3678,"0.01004"
3679,"0.00370"
3680,"0.00277"
3681,"0.00327"
3682,"0.00481"
3683,"0.00651"
3684,"0.00575"
3685,"0.00898"
3686,"0.00761"
3687,"0.00392"
3688,"0.00347"
3689,"0.00940"
3690,"0.00992"
3691,"0.00673"
3692,"0.00251"
3693,"0.00649"
3694,"0.00858"
3695,"0.00325"
3697,"0.02242"
3698,"0.00567"
3699,"0.00102"
3700,"0.01224"
3701,"0.00953"
3702,"0.01240"
3703,"0.00742"
3704,"0.00666"
3705,"0.00237"
3706,"0.00281"
3707,"0.00351"
3708,"0.01091"
3709,"0.00529"
3710,"0.01060"
3711,"0.00344"
3712,"0.01023"
3713,"0.00472"
3714,"0.00862"
3715,"0.00601"
3716,"0.00635"
3717,"0.00891"
3718,"0.01774"
3719,"0.00736"
3720,"0.00460"
3721,"0.00693"
3722,"0.01351"
3723,"0.00718"
3724,"0.00332"
3725,"0.00785"
3726,"0.00323"
3727,"0.00773"
3728,"0.00684"
3729,"0.00275"
3730,"0.00398"
3731,"0.00471"
3732,"0.00458"
3733,"0.00963"
3734,"0.00286"
3735,"0.01027"
3736,"0.01113"
3737,"0.01177"
3738,"0.01150"
3739,"0.01504"
3740,"0.00631"
3741,"0.00204"
3742,"0.00522"
3743,"0.00375"
3744,"0.00120"
3745,"0.00688"
3746,"0.01310"
3748,"0.00637"
3749,"0.00553"
3750,"0.00012"
3751,"0.00228"
3752,"0.01257"
3753,"0.00851"
3754,"0.00785"
3755,"0.00677"
3756,"0.00441"
3757,"0.00200"
3758,"0.01188"
3759,"0.00580"
3760,"0.00119"
3761,"0.00461"
3762,"0.00164"
3763,"0.00403"
3764,"0.00313"
3765,"0.00530"
3766,"0.01925"
3767,"0.00624"
3768,"0.00522"
3769,"0.01167"
3770,"0.00601"
3771,"0.00108"
3772,"0.00961"
3773,"0.00701"
3774,"0.00840"
3775,"0.00198"
3776,"0.00244"
3777,"0.00274"
3778,"0.00629"
3779,"0.00856"
3780,"0.00189"
3781,"0.02387"
3783,"0.00865"
3784,"0.00534"
3785,"0.00849"
3786,"0.00092"
3787,"0.01242"
3788,"0.01474"
3789,"0.00931"
3790,"0.00939"
3791,"0.00747"
3792,"0.01274"
3793,"0.02871"
3794,"0.00456"
3795,"0.00208"
3796,"0.00436"
3797,"0.01108"
3798,"0.00285"
3799,"0.00604"
3800,"0.00113"
3801,"0.00833"
3802,"0.01509"
3803,"0.00717"
3804,"0.00819"
3805,"0.01035"
3806,"0.00479"
3807,"0.00520"
3808,"0.00535"
3809,"0.00407"
3810,"0.00832"
3811,"0.00814"
3812,"0.00910"
3813,"0.00778"
3814,"0.00910"
3815,"0.00475"
3816,"0.01109"
3817,"0.00152"
3818,"0.00392"
3819,"0.00195"
3820,"0.00449"
3821,"0.00732"
3822,"0.00493"
3823,"0.01198"
3824,"0.00290"
3825,"0.01411"
3826,"0.01394"
3827,"0.00338"
3828,"0.00320"
3829,"0.00547"
3830,"0.00132"
3831,"0.00494"
3832,"0.00540"
3833,"0.00263"
3834,"0.00740"
3835,"0.00795"
3836,"0.01027"
3837,"0.00639"
3838,"0.00973"
3839,"0.00791"
3840,"0.00961"
3841,"0.00437"
3842,"0.00478"
3843,"0.00168"
3844,"0.00263"
3845,"0.00706"
3846,"0.01399"
3847,"0.00922"
3848,"0.00871"
3849,"0.01004"
3850,"0.00666"
3851,"0.00514"
3852,"0.00951"
3853,"0.01139"
3854,"0.01078"
3855,"0.00353"
3856,"0.00748"
3857,"0.00383"
3858,"0.00345"
3859,"0.01153"
3860,"0.00769"
3861,"0.00277"
3862,"0.00733"
3863,"0.00383"
3864,"0.00051"
3865,"0.01112"
3866,"0.01411"
3867,"0.00563"
3868,"0.00439"
3869,"0.01275"
3870,"0.00591"
3871,"0.01070"
3872,"0.00998"
3873,"0.00343"
3874,"0.01369"
3875,"0.00682"
3876,"0.01089"
3877,"0.00337"
3878,"0.01833"
3879,"0.00089"
3880,"0.00714"
3881,"0.00295"
3882,"0.00806"
3883,"0.00399"
3884,"0.00292"
3885,"0.00067"
3886,"0.00453"
3887,"0.01209"
3888,"0.00231"
3889,"0.00680"
3890,"0.00621"
3891,"0.00718"
3892,"0.00997"
3893,"0.00901"
3894,"0.00862"
3895,"0.00633"
3896,"0.00067"
3897,"0.00166"
3898,"0.00209"
3899,"0.01434"
3900,"0.00728"
3901,"0.00121"
3902,"0.00631"
3903,"0.01434"
3904,"0.00683"
3905,"0.02671"
3906,"0.00803"
3907,"0.00807"
3908,"0.00506"
3909,"0.01111"
3910,"0.00866"
3911,"0.00475"
3912,"0.00604"
3913,"0.02048"
3914,"0.01013"
3915,"0.00363"
3916,"0.00138"
3917,"0.00842"
3918,"0.00194"
3919,"0.01040"
3920,"0.01541"
3921,"0.00363"
3922,"0.02065"
3923,"0.00616"
3924,"0.00346"
3925,"0.00253"
3926,"0.00654"
3927,"0.00688"
3928,"0.00922"
3929,"0.00120"
3930,"0.00413"
3931,"0.00328"
3932,"0.00483"
3933,"0.00339"
3934,"0.00641"
3935,"0.00867"
3936,"0.00184"
3937,"0.00686"
3938,"0.00745"
3939,"0.00755"
3940,"0.00606"
3941,"0.01958"
3942,"0.00148"
3943,"0.00599"
3944,"0.00221"
3945,"0.00566"
3946,"0.00379"
3947,"0.00283"
3948,"0.00870"
3949,"0.00494"
3950,"0.00054"
3951,"0.00376"
3952,"0.00841"
3953,"0.00661"
3954,"0.00208"
3955,"0.00285"
3956,"0.00526"
3957,"0.00720"
3958,"0.01039"
3959,"0.01212"
3960,"0.00736"
3961,"0.00346"
3962,"0.00485"
3963,"0.00316"
3964,"0.01376"
3965,"0.00299"
3966,"0.00137"
3967,"0.00515"
3968,"0.01096"
3969,"0.00116"
3970,"0.00734"
3971,"0.00984"
3972,"0.00809"
3973,"0.00420"
3974,"0.00643"
3975,"0.00162"
3976,"0.00418"
3977,"0.00690"
3978,"0.00179"
3979,"0.00684"
3980,"0.00082"
3981,"0.00505"
3982,"0.00406"
3983,"0.00138"
3984,"0.00487"
3985,"0.01726"
3986,"0.00599"
3987,"0.00521"
3988,"0.00672"
3989,"0.00626"
3990,"0.00827"
3991,"0.00605"
3992,"0.00775"
3993,"0.00434"
3994,"0.00414"
3995,"0.00609"
3996,"0.01020"
3997,"0.00631"
3998,"0.00984"
3999,"0.00577"
4000,"0.00694"
4001,"0.00458"
4002,"0.00137"
4003,"0.00739"
4004,"0.00125"
4005,"0.00614"
4006,"0.01053"
4007,"0.01134"
4008,"0.00502"
4009,"0.01461"
4010,"0.00260"
4011,"0.01304"
4012,"0.00535"
4013,"0.01059"
4014,"0.00818"
4015,"0.01468"
4016,"0.00958"
4017,"0.01004"
4018,"0.01091"
4019,"0.00419"
4020,"0.00622"
4021,"0.00215"
4022,"0.00409"
4023,"0.00508"
4024,"0.00737"
4025,"0.00510"
4026,"0.00592"
4027,"0.00834"
4028,"0.00120"
4029,"0.00888"
4030,"0.00602"
4031,"0.00104"
4033,"0.00171"
4034,"0.00815"
4035,"0.00377"
4036,"0.00367"
4037,"0.01101"
4038,"0.00228"
4039,"0.00459"
4040,"0.00207"
4041,"0.00351"
4042,"0.00769"
4043,"0.00752"
4044,"0.01011"
4045,"0.00660"
4046,"0.02607"
4047,"0.00621"
4048,"0.01011"
4049,"0.01448"
4050,"0.01565"
4051,"0.00530"
4052,"0.01500"
4053,"0.00083"
4054,"0.00094"
4055,"0.00111"
4056,"0.00908"
4057,"0.00787"
4058,"0.00072"
4059,"0.00192"
4060,"0.00665"
4061,"0.00645"
4062,"0.00452"
4063,"0.00212"
4064,"0.00317"
4065,"0.00494"
4066,"0.00758"
4067,"0.00389"
4068,"0.00601"
4069,"0.00356"
4070,"0.01532"
4071,"0.00328"
4072,"0.01210"
4073,"0.00216"
4074,"0.00301"
4075,"0.00235"
4076,"0.01755"
4077,"0.00443"
4078,"0.00060"
4079,"0.00478"
4080,"0.01115"
4081,"0.00698"
4082,"0.01266"
4083,"0.00479"
4084,"0.00204"
4085,"0.00426"
4086,"0.00587"
4087,"0.00419"
4088,"0.00876"
4089,"0.01159"
4090,"0.00409"
4091,"0.01790"
4092,"0.00913"
4093,"0.00855"
4094,"0.01468"
4095,"0.00758"
4096,"0.00271"
4097,"0.00559"
4098,"0.01498"
4099,"0.00541"
4100,"0.00810"
4101,"0.00787"
4102,"0.00560"
4103,"0.00146"
4104,"0.01463"
4105,"0.00934"
4106,"0.00281"
4107,"0.00811"
4108,"0.00538"
4109,"0.00877"
4110,"0.00326"
4111,"0.01525"
4112,"0.00347"
4113,"0.01149"
4114,"0.00156"
4115,"0.00375"
4116,"0.01462"
4117,"0.00504"
4118,"0.00801"
4119,"0.00612"
4120,"0.00659"
4121,"0.00457"
4122,"0.01330"
4123,"0.00481"
4124,"0.00976"
4125,"0.00411"
4126,"0.01229"
4127,"0.00758"
4128,"0.01505"
4129,"0.00765"
4130,"0.00488"
4131,"0.01301"
4132,"0.00655"
4133,"0.00502"
4134,"0.00194"
4135,"0.00839"
4136,"0.00442"
4137,"0.00431"
4138,"0.01927"
4139,"0.00445"
4140,"0.00152"
4141,"0.00781"
4142,"0.00626"
4143,"0.00120"
4144,"0.01193"
4145,"0.00161"
4146,"0.00442"
4147,"0.00194"
4148,"0.00454"
4149,"0.01520"
4150,"0.00631"
4151,"0.01221"
4152,"0.01136"
4153,"0.00231"
4154,"0.00103"
4155,"0.00863"
4156,"0.00812"
4157,"0.00843"
4158,"0.00391"
4159,"0.00332"
4160,"0.00244"
4161,"0.00228"
4162,"0.00955"
4163,"0.00160"
4164,"0.00578"
4165,"0.00753"
4166,"0.00226"
4167,"0.00557"
4168,"0.00933"
4169,"0.00113"
4170,"0.00881"
4171,"0.00554"
4172,"0.01188"
4173,"0.00454"
4174,"0.00247"
4175,"0.00476"
4176,"0.00408"
4177,"0.02071"
4178,"0.01164"
4179,"0.00470"
4180,"0.00511"
4181,"0.00828"
4182,"0.00541"
4183,"0.00450"
4184,"0.00639"
4185,"0.00194"
4186,"0.00502"
4187,"0.00830"
4188,"0.00241"
4189,"0.00916"
4190,"0.00747"
4191,"0.00851"
4192,"0.00250"
4193,"0.00225"
4194,"0.00431"
4195,"0.00481"
4196,"0.00847"
4197,"0.00718"
4198,"0.01202"
4199,"0.00660"
4200,"0.00346"
4201,"0.00417"
4202,"0.00762"
4203,"0.00391"
4204,"0.00549"
4205,"0.00690"
4206,"0.00980"
4207,"0.01209"
4208,"0.00448"
4209,"0.01308"
4210,"0.00989"
4211,"0.00898"
4212,"0.00330"
4213,"0.00451"
4214,"0.00777"
4215,"0.00895"
4216,"0.00844"
4217,"0.00190"
4218,"0.00305"
4219,"0.00539"
4220,"0.00224"
4221,"0.01055"
4222,"0.01077"
4223,"0.00778"
4224,"0.00101"
4225,"0.00727"
4226,"0.00131"
4227,"0.00753"
4228,"0.00507"
4229,"0.00640"
4230,"0.00953"
4231,"0.00594"
4232,"0.01140"
4233,"0.00796"
4234,"0.00264"
4235,"0.01179"
4236,"0.00078"
4237,"0.00332"
4238,"0.01805"
4239,"0.00208"
4240,"0.00322"
4241,"0.00327"
4242,"0.01364"
4243,"0.00970"
4244,"0.00108"
4245,"0.00026"
4246,"0.00037"
4247,"0.00587"
4248,"0.00832"
4249,"0.01497"
4251,"0.00155"
4252,"0.00373"
4253,"0.00478"
4254,"0.00880"
4255,"0.00857"
4256,"0.00726"
4257,"0.00901"
4258,"0.00902"
4259,"0.00619"
4260,"0.01405"
4261,"0.00703"
4262,"0.00349"
4263,"0.01204"
4264,"0.00381"
4265,"0.00538"
4266,"0.00506"
4267,"0.00346"
4268,"0.00263"
4269,"0.00349"
4270,"0.00536"
4271,"0.00215"
4272,"0.01307"
4273,"0.00911"
4274,"0.01471"
4275,"0.00248"
4276,"0.00176"
4277,"0.00584"
4278,"0.00544"
4279,"0.00303"
4280,"0.00315"
4281,"0.01283"
4282,"0.00339"
4283,"0.00678"
4284,"0.00680"
4285,"0.00701"
4286,"0.00279"
4287,"0.01035"
4288,"0.00688"
4289,"0.00257"
4290,"0.00887"
4291,"0.01194"
4292,"0.01270"
4293,"0.00358"
4294,"0.00374"
4295,"0.00115"
4296,"0.00252"
4297,"0.00464"
4298,"0.01225"
4299,"0.00860"
4300,"0.00751"
4301,"0.00309"
4302,"0.01249"
4303,"0.00249"
4304,"0.00582"
4305,"0.00295"
4306,"0.00065"
4307,"0.00232"
4308,"0.00420"
4309,"0.00184"
4310,"0.00317"
4311,"0.00828"
4312,"0.00781"
4313,"0.00884"
4314,"0.00236"
4315,"0.00452"
4316,"0.00344"
4317,"0.00685"
4318,"0.00522"
4319,"0.00856"
4320,"0.00478"
4321,"0.00847"
4322,"0.00393"
4323,"0.00355"
4324,"0.01100"
4325,"0.00543"
4326,"0.01020"
4327,"0.00809"
4328,"0.00137"
4329,"0.00787"
4330,"0.00916"
4331,"0.00806"
4332,"0.00759"
4333,"0.00635"
4334,"0.00290"
4335,"0.00637"
4336,"0.01135"
4337,"0.00776"
4338,"0.00332"
4339,"0.00263"
4340,"0.01336"
4341,"0.01233"
4342,"0.00393"
4343,"0.02280"
4344,"0.00231"
4345,"0.00731"
4346,"0.01177"
4347,"0.00813"
4348,"0.00914"
4349,"0.00284"
4350,"0.00743"
4351,"0.00371"
4352,"0.00229"
4353,"0.00897"
4354,"0.01202"
4355,"0.00339"
4356,"0.00516"
4357,"0.00510"
4358,"0.00169"
4359,"0.00470"
4360,"0.00878"
4361,"0.00196"
4362,"0.00422"
4363,"0.00684"
4364,"0.00798"
4365,"0.00711"
4366,"0.02185"
4367,"0.01265"
4368,"0.00700"
4369,"0.00540"
4370,"0.00193"
4371,"0.00833"
4372,"0.00494"
4373,"0.00665"
4374,"0.00263"
4375,"0.00682"
4376,"0.00707"
4377,"0.00625"
4378,"0.00412"
4379,"0.00819"
4380,"0.00566"
4381,"0.01151"
4382,"0.00540"
4383,"0.00101"
4384,"0.00844"
4385,"0.00434"
4386,"0.02537"
4387,"0.01250"
4388,"0.00132"
4389,"0.01113"
4390,"0.00216"
4391,"0.00426"
4392,"0.00363"
4393,"0.00740"
4394,"0.01285"
4395,"0.00389"
4396,"0.00810"
4397,"0.00416"
4398,"0.00429"
4399,"0.00594"
4400,"0.00654"
4401,"0.00790"
4402,"0.00867"
4403,"0.01034"
4404,"0.00618"
4405,"0.00194"
4406,"0.00464"
4407,"0.00148"
4408,"0.00265"
4409,"0.00376"
4410,"0.00087"
4411,"0.00558"
4412,"0.00514"
4413,"0.00739"
4414,"0.00309"
4415,"0.01179"
4416,"0.00382"
4417,"0.00116"
4418,"0.00661"
4419,"0.00893"
4420,"0.00421"
4421,"0.00137"
4422,"0.01124"
4423,"0.00220"
4424,"0.00214"
4425,"0.00286"
4426,"0.00719"
4427,"0.00620"
4428,"0.00353"
4429,"0.00097"
4430,"0.00892"
4431,"0.00365"
4432,"0.00524"
4433,"0.00404"
4434,"0.00050"
4435,"0.00536"
4436,"0.00326"
4437,"0.00171"
4438,"0.01635"
4439,"0.00514"
4440,"0.00654"
4441,"0.00345"
4442,"0.01095"
4443,"0.01053"
4444,"0.01270"
4445,"0.00343"
4446,"0.00882"
4447,"0.00470"
4448,"0.00457"
4449,"0.00202"
4450,"0.00875"
4451,"0.00489"
4452,"0.00452"
4453,"0.00448"
4454,"0.00153"
4455,"0.00383"
4456,"0.00516"
4457,"0.01013"
4459,"0.00739"
4460,"0.00604"
4461,"0.01092"
4462,"0.00452"
4463,"0.00126"
4464,"0.00173"
4465,"0.00411"
4466,"0.01172"
4467,"0.00493"
4468,"0.00540"
4469,"0.01029"
4470,"0.01078"
4471,"0.00575"
4472,"0.00588"
4473,"0.00655"
4474,"0.01044"
4475,"0.01460"
4476,"0.00758"
4477,"0.00354"
4478,"0.00567"
4479,"0.01000"
4480,"0.01544"
4481,"0.00999"
4482,"0.00733"
4483,"0.00282"
4484,"0.00631"
4485,"0.00356"
4486,"0.00913"
4487,"0.01771"
4488,"0.00145"
4489,"0.00167"
4490,"0.00281"
4491,"0.01461"
4492,"0.01888"
4493,"0.01030"
4494,"0.00046"
4495,"0.01805"
4496,"0.00257"
4497,"0.00357"
4498,"0.00426"
4499,"0.01072"
4500,"0.00844"
4501,"0.00120"
4502,"0.00934"
4503,"0.00270"
4504,"0.01489"
4505,"0.01085"
4506,"0.01112"
4507,"0.00051"
4508,"0.00591"
4509,"0.00281"
4510,"0.00548"
4511,"0.00840"
4512,"0.00483"
4513,"0.00291"
4514,"0.01297"
4515,"0.00636"
4516,"0.00674"
4517,"0.01500"
4518,"0.00331"
4519,"0.00328"
4520,"0.00342"
4521,"0.00793"
4522,"0.00816"
4523,"0.00478"
4524,"0.00356"
4525,"0.00733"
4526,"0.00998"
4527,"0.00694"
4528,"0.00433"
4529,"0.00326"
4530,"0.01083"
4531,"0.00421"
4532,"0.00689"
4533,"0.01589"
4534,"0.00339"
4535,"0.00733"
4536,"0.00127"
4537,"0.00242"
4538,"0.01193"
4539,"0.00217"
4540,"0.00277"
4541,"0.00887"
4542,"0.00593"
4543,"0.01350"
4544,"0.01357"
4545,"0.01456"
4546,"0.00400"
4547,"0.00351"
4548,"0.01392"
4549,"0.01088"
4550,"0.00371"
4551,"0.00463"
4552,"0.00405"
4553,"0.01386"
4554,"0.00427"
4555,"0.00792"
4556,"0.00459"
4557,"0.00072"
4558,"0.00616"
4559,"0.00106"
4560,"0.00887"
4561,"0.01285"
4562,"0.00360"
4563,"0.00413"
4564,"0.00939"
4565,"0.00543"
4566,"0.00583"
4567,"0.00672"
4568,"0.00131"
4569,"0.01180"
4570,"0.00336"
4571,"0.00739"
4572,"0.00410"
4573,"0.00350"
4574,"0.01448"
4575,"0.01308"
4576,"0.01754"
4577,"0.00836"
4578,"0.01434"
4579,"0.02136"
4580,"0.00757"
4581,"0.01394"
4582,"0.00786"
4583,"0.00147"
4584,"0.00557"
4585,"0.00545"
4586,"0.01028"
4587,"0.00119"
4588,"0.00506"
4589,"0.00748"
4590,"0.00795"
4591,"0.00197"
4592,"0.00183"
4593,"0.01141"
